,pred_3,pred_4,pred_5,pred_7,pred_13,pred_14,result_com,date,year,month,day,num_date,range_date,season,right_pred
16226,0,0,0,0,0,0,7,2019-10-03,2019,10,3,3,6,au,0
16227,0,0,1,0,0,0,69,2019-10-03,2019,10,3,3,6,au,0
16228,0,0,1,1,0,1,43,2019-10-03,2019,10,3,3,6,au,0
16229,0,0,0,0,0,0,7,2019-10-03,2019,10,3,3,6,au,0
16230,0,0,0,0,0,0,48,2019-10-03,2019,10,3,3,6,au,0
16231,0,0,0,0,0,0,73,2019-10-03,2019,10,3,3,6,au,0
16232,0,0,0,0,0,0,44,2019-10-03,2019,10,3,3,6,au,0
16233,0,0,0,0,0,0,53,2019-10-03,2019,10,3,3,6,au,0
16234,0,0,0,0,0,0,67,2019-10-03,2019,10,3,3,6,au,0
16235,0,0,1,0,0,1,43,2019-10-03,2019,10,3,3,6,au,0
16236,0,0,0,0,0,0,12,2019-10-03,2019,10,3,3,6,au,0
16237,0,0,1,0,0,0,23,2019-10-04,2019,10,4,4,6,au,0
16238,0,0,0,0,0,0,10,2019-10-04,2019,10,4,4,6,au,0
16239,0,0,1,1,0,1,5,2019-10-04,2019,10,4,4,6,au,1
16240,0,0,0,0,0,0,11,2019-10-04,2019,10,4,4,6,au,0
16241,0,0,0,0,0,0,84,2019-10-04,2019,10,4,4,6,au,0
16242,0,0,0,0,0,0,2,2019-10-04,2019,10,4,4,6,au,0
16243,0,0,0,0,0,0,18,2019-10-04,2019,10,4,4,6,au,0
16244,0,0,0,0,0,0,12,2019-10-04,2019,10,4,4,6,au,0
16245,0,0,0,0,0,0,51,2019-10-04,2019,10,4,4,6,au,0
16246,0,0,0,0,0,0,6,2019-10-04,2019,10,4,4,6,au,0
16247,0,0,0,0,0,0,2,2019-10-04,2019,10,4,4,6,au,0
16248,0,0,1,0,0,0,13,2019-10-05,2019,10,5,5,6,au,0
16249,0,0,0,0,0,0,2,2019-10-05,2019,10,5,5,6,au,0
16250,0,0,1,1,0,0,6,2019-10-05,2019,10,5,5,6,au,0
16251,0,0,1,0,0,0,6,2019-10-05,2019,10,5,5,6,au,0
16252,0,0,0,0,0,0,2,2019-10-05,2019,10,5,5,6,au,0
16253,0,0,0,0,0,0,6,2019-10-05,2019,10,5,5,6,au,0
16254,0,0,0,0,0,0,11,2019-10-05,2019,10,5,5,6,au,0
16255,0,0,0,0,0,0,37,2019-10-05,2019,10,5,5,6,au,0
16256,0,0,0,0,0,0,1,2019-10-05,2019,10,5,5,6,au,0
16257,0,0,0,0,0,0,5,2019-10-05,2019,10,5,5,6,au,0
16258,0,0,0,0,0,0,6,2019-10-05,2019,10,5,5,6,au,0
16259,0,0,0,0,0,0,11,2019-10-06,2019,10,6,6,6,au,0
16260,0,0,1,1,0,0,43,2019-10-06,2019,10,6,6,6,au,0
16261,0,0,1,0,0,0,1,2019-10-06,2019,10,6,6,6,au,0
16262,0,1,0,0,0,0,23,2019-10-06,2019,10,6,6,6,au,0
16263,0,0,0,0,0,0,18,2019-10-06,2019,10,6,6,6,au,0
16264,0,0,1,0,0,0,7,2019-10-06,2019,10,6,6,6,au,0
16265,0,0,1,0,0,0,69,2019-10-06,2019,10,6,6,6,au,0
16266,0,0,0,0,0,0,1,2019-10-06,2019,10,6,6,6,au,0
16267,0,0,0,0,0,0,10,2019-10-06,2019,10,6,6,6,au,0
16268,0,0,0,0,0,0,1,2019-10-06,2019,10,6,6,6,au,0
16269,0,0,0,0,0,0,5,2019-10-06,2019,10,6,6,6,au,0
16270,1,0,0,0,1,0,3,2019-10-15,2019,10,15,1,6,au,1
16271,0,0,0,0,0,0,12,2019-10-15,2019,10,15,1,6,au,0
16272,0,0,0,0,0,0,30,2019-10-15,2019,10,15,1,6,au,0
16273,1,0,0,0,1,0,82,2019-10-15,2019,10,15,1,6,au,0
16274,0,0,0,0,0,0,42,2019-10-15,2019,10,15,1,6,au,0
16275,0,0,0,0,0,0,7,2019-10-15,2019,10,15,1,6,au,0
16276,1,0,0,0,1,0,3,2019-10-15,2019,10,15,1,6,au,1
16277,0,0,0,0,0,0,60,2019-10-15,2019,10,15,1,6,au,0
16278,0,0,0,0,0,0,1,2019-10-15,2019,10,15,1,6,au,0
16279,0,0,0,0,0,0,59,2019-10-15,2019,10,15,1,6,au,0
16280,0,0,0,0,0,0,22,2019-10-15,2019,10,15,1,6,au,0
16281,0,0,1,0,0,0,5,2019-10-16,2019,10,16,2,6,au,1
16282,0,0,0,0,0,0,6,2019-10-16,2019,10,16,2,6,au,0
16283,0,0,0,1,0,1,1,2019-10-16,2019,10,16,2,6,au,0
16284,0,0,1,1,1,1,5,2019-10-16,2019,10,16,2,6,au,1
16285,0,0,0,0,0,0,42,2019-10-16,2019,10,16,2,6,au,0
16286,0,0,0,0,0,0,42,2019-10-16,2019,10,16,2,6,au,0
16287,0,0,0,0,0,0,7,2019-10-16,2019,10,16,2,6,au,0
16288,0,0,0,0,0,0,69,2019-10-16,2019,10,16,2,6,au,0
16289,0,0,0,0,0,0,14,2019-10-16,2019,10,16,2,6,au,0
16290,0,0,0,0,0,0,5,2019-10-16,2019,10,16,2,6,au,0
16291,0,0,0,0,0,0,1,2019-10-16,2019,10,16,2,6,au,0
16292,0,0,0,0,0,0,9,2019-10-17,2019,10,17,3,6,au,0
16293,0,0,0,0,0,0,12,2019-10-17,2019,10,17,3,6,au,0
16294,0,0,0,1,0,1,5,2019-10-17,2019,10,17,3,6,au,0
16295,0,0,0,0,0,0,75,2019-10-17,2019,10,17,3,6,au,0
16296,1,1,0,0,1,0,3,2019-10-17,2019,10,17,3,6,au,1
16297,0,0,0,0,0,0,4,2019-10-17,2019,10,17,3,6,au,0
16298,0,0,0,0,0,0,10,2019-10-17,2019,10,17,3,6,au,0
16299,0,0,0,0,0,0,5,2019-10-17,2019,10,17,3,6,au,0
16300,0,1,0,0,1,0,3,2019-10-17,2019,10,17,3,6,au,0
16301,0,0,0,0,1,1,2,2019-10-17,2019,10,17,3,6,au,0
16302,0,0,0,0,1,1,10,2019-10-17,2019,10,17,3,6,au,0
16303,0,1,0,0,0,0,6,2019-10-18,2019,10,18,4,6,au,0
16304,0,0,0,0,0,0,15,2019-10-18,2019,10,18,4,6,au,0
16305,0,0,0,0,0,0,45,2019-10-18,2019,10,18,4,6,au,0
16306,0,0,0,0,0,0,42,2019-10-18,2019,10,18,4,6,au,0
16307,1,0,1,0,1,0,3,2019-10-18,2019,10,18,4,6,au,1
16308,0,0,0,0,0,0,104,2019-10-18,2019,10,18,4,6,au,0
16309,1,0,0,0,1,0,2,2019-10-18,2019,10,18,4,6,au,0
16310,0,0,0,0,0,0,2,2019-10-18,2019,10,18,4,6,au,0
16311,0,0,0,0,0,0,7,2019-10-18,2019,10,18,4,6,au,0
16312,0,0,0,0,0,0,25,2019-10-18,2019,10,18,4,6,au,0
16313,0,0,0,0,1,0,3,2019-10-18,2019,10,18,4,6,au,0
16314,0,0,0,0,1,0,8,2019-10-18,2019,10,18,4,6,au,0
16315,0,0,1,0,1,0,7,2019-10-19,2019,10,19,5,6,au,0
16316,0,0,0,0,1,0,12,2019-10-19,2019,10,19,5,6,au,0
16317,0,0,0,0,1,0,1,2019-10-19,2019,10,19,5,6,au,0
16318,1,0,1,0,0,0,3,2019-10-19,2019,10,19,5,6,au,1
16319,1,0,0,0,1,0,94,2019-10-19,2019,10,19,5,6,au,0
16320,0,0,0,0,0,0,55,2019-10-19,2019,10,19,5,6,au,0
16321,0,0,1,0,0,0,2,2019-10-19,2019,10,19,5,6,au,0
16322,0,0,0,0,1,0,9,2019-10-19,2019,10,19,5,6,au,0
16323,0,0,0,0,0,0,119,2019-10-19,2019,10,19,5,6,au,0
16324,0,0,0,0,0,0,12,2019-10-19,2019,10,19,5,6,au,0
16325,0,0,0,0,0,0,11,2019-10-19,2019,10,19,5,6,au,0
16326,0,0,0,0,0,0,14,2019-10-19,2019,10,19,5,6,au,0
16327,0,0,0,0,0,0,4,2019-10-20,2019,10,20,6,6,au,0
16328,0,0,0,0,0,0,11,2019-10-20,2019,10,20,6,6,au,0
16329,0,0,0,0,1,1,1,2019-10-20,2019,10,20,6,6,au,0
16330,0,0,0,0,0,0,18,2019-10-20,2019,10,20,6,6,au,0
16331,1,1,0,0,0,0,9,2019-10-20,2019,10,20,6,6,au,0
16332,0,0,0,0,0,0,52,2019-10-20,2019,10,20,6,6,au,0
16333,0,0,0,0,0,0,9,2019-10-20,2019,10,20,6,6,au,0
16334,0,0,0,0,0,0,42,2019-10-20,2019,10,20,6,6,au,0
16335,0,0,0,0,0,1,73,2019-10-20,2019,10,20,6,6,au,0
16336,0,0,0,0,1,0,23,2019-10-20,2019,10,20,6,6,au,0
16337,0,1,0,0,0,0,26,2019-10-20,2019,10,20,6,6,au,0
16338,0,0,0,0,0,0,1,2019-10-20,2019,10,20,6,6,au,0
16339,0,0,0,0,0,0,54,2019-10-24,2019,10,24,1,4,au,0
16340,0,0,0,0,0,0,1,2019-10-24,2019,10,24,1,4,au,0
16341,0,0,0,0,0,0,2,2019-10-24,2019,10,24,1,4,au,0
16342,0,0,1,0,0,0,7,2019-10-24,2019,10,24,1,4,au,0
16343,1,1,0,0,1,0,1,2019-10-24,2019,10,24,1,4,au,0
16344,0,0,0,0,0,0,2,2019-10-24,2019,10,24,1,4,au,0
16345,0,0,0,0,0,0,3,2019-10-24,2019,10,24,1,4,au,0
16346,0,0,0,0,0,0,69,2019-10-24,2019,10,24,1,4,au,0
16347,0,0,0,0,0,0,4,2019-10-24,2019,10,24,1,4,au,0
16348,0,0,0,0,1,0,42,2019-10-24,2019,10,24,1,4,au,0
16349,0,0,0,0,0,0,5,2019-10-24,2019,10,24,1,4,au,0
16350,0,0,0,0,0,0,14,2019-10-24,2019,10,24,1,4,au,0
16351,0,0,0,0,1,0,20,2019-10-25,2019,10,25,2,4,au,0
16352,0,0,0,0,0,0,9,2019-10-25,2019,10,25,2,4,au,0
16353,0,0,0,1,0,0,42,2019-10-25,2019,10,25,2,4,au,0
16354,1,0,0,0,0,0,3,2019-10-25,2019,10,25,2,4,au,1
16355,1,1,0,0,1,0,3,2019-10-25,2019,10,25,2,4,au,1
16356,0,0,0,0,0,0,21,2019-10-25,2019,10,25,2,4,au,0
16357,0,0,0,0,0,0,21,2019-10-25,2019,10,25,2,4,au,0
16358,0,1,0,0,0,0,42,2019-10-25,2019,10,25,2,4,au,0
16359,0,0,0,0,0,0,6,2019-10-25,2019,10,25,2,4,au,0
16360,0,0,0,0,1,1,1,2019-10-25,2019,10,25,2,4,au,0
16361,0,0,0,0,0,0,10,2019-10-25,2019,10,25,2,4,au,0
16362,0,0,0,0,0,0,42,2019-10-25,2019,10,25,2,4,au,0
16363,0,1,0,0,0,0,1,2019-10-26,2019,10,26,3,4,au,0
16364,0,0,0,0,0,0,74,2019-10-26,2019,10,26,3,4,au,0
16365,0,0,1,1,1,0,7,2019-10-26,2019,10,26,3,4,au,1
16366,1,0,0,0,1,0,3,2019-10-26,2019,10,26,3,4,au,1
16367,0,0,0,0,0,0,96,2019-10-26,2019,10,26,3,4,au,0
16368,0,0,0,0,0,0,9,2019-10-26,2019,10,26,3,4,au,0
16369,0,0,0,0,0,0,29,2019-10-26,2019,10,26,3,4,au,0
16370,0,0,0,0,1,1,10,2019-10-26,2019,10,26,3,4,au,0
16371,0,0,0,0,0,0,68,2019-10-26,2019,10,26,3,4,au,0
16372,0,0,0,0,0,0,21,2019-10-26,2019,10,26,3,4,au,0
16373,0,0,0,0,1,0,22,2019-10-26,2019,10,26,3,4,au,0
16374,0,1,0,0,0,0,1,2019-10-26,2019,10,26,3,4,au,0
16375,0,0,0,0,1,0,10,2019-10-27,2019,10,27,4,4,au,0
16376,0,0,0,0,0,0,102,2019-10-27,2019,10,27,4,4,au,0
16377,0,0,0,1,0,1,7,2019-10-27,2019,10,27,4,4,au,1
16378,0,0,0,0,0,0,2,2019-10-27,2019,10,27,4,4,au,0
16379,1,0,0,0,1,0,3,2019-10-27,2019,10,27,4,4,au,1
16380,0,0,0,0,0,0,105,2019-10-27,2019,10,27,4,4,au,0
16381,0,0,0,0,0,0,23,2019-10-27,2019,10,27,4,4,au,0
16382,0,0,0,0,0,0,5,2019-10-27,2019,10,27,4,4,au,0
16383,0,0,0,0,0,0,19,2019-10-27,2019,10,27,4,4,au,0
16384,0,0,0,0,0,0,5,2019-10-27,2019,10,27,4,4,au,0
16385,0,0,0,0,1,0,2,2019-10-27,2019,10,27,4,4,au,0
16386,0,0,0,0,0,0,93,2019-10-31,2019,10,31,1,6,au,0
16387,0,0,0,0,0,0,50,2019-10-31,2019,10,31,1,6,au,0
16388,0,0,0,0,0,0,21,2019-10-31,2019,10,31,1,6,au,0
16389,0,0,0,0,1,0,3,2019-10-31,2019,10,31,1,6,au,0
16390,1,1,0,0,0,0,8,2019-10-31,2019,10,31,1,6,au,0
16391,0,0,0,0,0,0,23,2019-10-31,2019,10,31,1,6,au,0
16392,0,0,0,0,0,0,12,2019-10-31,2019,10,31,1,6,au,0
16393,0,0,0,0,0,0,2,2019-10-31,2019,10,31,1,6,au,0
16394,0,0,0,0,0,0,62,2019-10-31,2019,10,31,1,6,au,0
16395,0,0,0,0,0,0,24,2019-10-31,2019,10,31,1,6,au,0
16396,0,0,0,0,0,0,18,2019-11-01,2019,11,1,2,6,au,0
16397,0,0,0,0,0,0,5,2019-11-01,2019,11,1,2,6,au,0
16398,0,0,0,0,0,0,2,2019-11-01,2019,11,1,2,6,au,0
16399,0,0,0,0,0,0,62,2019-11-01,2019,11,1,2,6,au,0
16400,0,0,0,0,0,0,10,2019-11-01,2019,11,1,2,6,au,0
16401,0,0,0,0,1,0,1,2019-11-01,2019,11,1,2,6,au,0
16402,0,0,0,0,1,0,22,2019-11-01,2019,11,1,2,6,au,0
16403,0,0,0,0,0,0,8,2019-11-01,2019,11,1,2,6,au,0
16404,1,0,0,0,0,0,4,2019-11-01,2019,11,1,2,6,au,0
16405,0,0,0,0,0,0,6,2019-11-01,2019,11,1,2,6,au,0
16406,0,0,0,0,0,0,76,2019-11-02,2019,11,2,3,6,au,0
16407,0,0,0,0,0,0,26,2019-11-02,2019,11,2,3,6,au,0
16408,0,0,0,0,0,0,3,2019-11-02,2019,11,2,3,6,au,0
16409,0,0,0,0,0,0,95,2019-11-02,2019,11,2,3,6,au,0
16410,0,0,0,0,0,0,2,2019-11-02,2019,11,2,3,6,au,0
16411,0,1,0,0,0,0,9,2019-11-02,2019,11,2,3,6,au,0
16412,0,0,0,0,0,0,2,2019-11-02,2019,11,2,3,6,au,0
16413,0,1,0,0,0,0,12,2019-11-02,2019,11,2,3,6,au,0
16414,0,0,0,0,0,0,6,2019-11-02,2019,11,2,3,6,au,0
16415,0,0,0,0,0,0,2,2019-11-02,2019,11,2,3,6,au,0
16416,0,0,0,0,0,0,1,2019-11-02,2019,11,2,3,6,au,0
16417,0,0,0,0,0,0,13,2019-11-02,2019,11,2,3,6,au,0
16418,0,0,0,0,0,0,8,2019-11-03,2019,11,3,4,6,au,0
16419,0,0,0,0,0,0,67,2019-11-03,2019,11,3,4,6,au,0
16420,0,0,0,0,0,0,52,2019-11-03,2019,11,3,4,6,au,0
16421,0,0,0,0,0,0,1,2019-11-03,2019,11,3,4,6,au,0
16422,0,0,0,0,0,0,20,2019-11-03,2019,11,3,4,6,au,0
16423,0,0,0,0,0,0,88,2019-11-03,2019,11,3,4,6,au,0
16424,0,0,0,0,0,0,2,2019-11-03,2019,11,3,4,6,au,0
16425,0,0,0,0,0,0,9,2019-11-03,2019,11,3,4,6,au,0
16426,0,0,0,0,0,0,43,2019-11-03,2019,11,3,4,6,au,0
16427,0,0,0,0,0,0,8,2019-11-03,2019,11,3,4,6,au,0
16428,0,1,0,0,0,0,22,2019-11-03,2019,11,3,4,6,au,0
16429,0,0,0,0,1,0,14,2019-11-03,2019,11,3,4,6,au,0
16430,0,0,0,0,0,0,23,2019-11-04,2019,11,4,5,6,au,0
16431,0,0,0,0,0,0,6,2019-11-04,2019,11,4,5,6,au,0
16432,0,0,0,0,1,0,5,2019-11-04,2019,11,4,5,6,au,0
16433,0,0,0,0,0,0,5,2019-11-04,2019,11,4,5,6,au,0
16434,0,0,0,0,0,0,12,2019-11-04,2019,11,4,5,6,au,0
16435,0,0,0,0,0,0,14,2019-11-04,2019,11,4,5,6,au,0
16436,0,0,0,0,0,0,21,2019-11-04,2019,11,4,5,6,au,0
16437,0,0,0,0,1,1,10,2019-11-04,2019,11,4,5,6,au,0
16438,0,0,0,0,1,0,3,2019-11-04,2019,11,4,5,6,au,0
16439,0,0,0,0,0,0,19,2019-11-05,2019,11,5,6,6,au,0
16440,0,0,0,0,0,0,1,2019-11-05,2019,11,5,6,6,au,0
16441,0,0,0,0,0,0,8,2019-11-05,2019,11,5,6,6,au,0
16442,0,0,0,0,1,0,37,2019-11-05,2019,11,5,6,6,au,0
16443,0,0,0,0,0,0,2,2019-11-05,2019,11,5,6,6,au,0
16444,0,0,0,0,0,0,6,2019-11-05,2019,11,5,6,6,au,0
16445,0,0,0,0,1,0,42,2019-11-05,2019,11,5,6,6,au,0
16446,1,0,0,0,0,0,71,2019-11-05,2019,11,5,6,6,au,0
16447,0,0,0,0,0,0,67,2019-11-05,2019,11,5,6,6,au,0
16448,0,0,0,0,0,0,4,2019-11-05,2019,11,5,6,6,au,0
16449,0,0,0,0,0,0,2,2019-11-05,2019,11,5,6,6,au,0
16450,0,0,1,0,0,0,5,2019-11-10,2019,11,10,1,6,au,1
16451,0,0,0,0,0,0,1,2019-11-10,2019,11,10,1,6,au,0
16452,0,0,1,1,0,0,42,2019-11-10,2019,11,10,1,6,au,0
16453,0,0,1,0,0,0,42,2019-11-10,2019,11,10,1,6,au,0
16454,1,1,0,0,0,0,28,2019-11-10,2019,11,10,1,6,au,0
16455,0,0,0,0,0,0,9,2019-11-10,2019,11,10,1,6,au,0
16456,0,0,0,0,0,0,71,2019-11-10,2019,11,10,1,6,au,0
16457,0,0,0,0,0,0,12,2019-11-10,2019,11,10,1,6,au,0
16458,0,0,0,0,1,0,8,2019-11-10,2019,11,10,1,6,au,0
16459,0,1,0,0,0,0,16,2019-11-10,2019,11,10,1,6,au,0
16460,0,0,0,0,1,0,54,2019-11-10,2019,11,10,1,6,au,0
16461,0,0,0,0,0,0,1,2019-11-10,2019,11,10,1,6,au,0
16462,1,0,1,0,1,0,3,2019-11-11,2019,11,11,2,6,au,1
16463,0,0,0,0,0,0,6,2019-11-11,2019,11,11,2,6,au,0
16464,0,0,0,1,1,0,6,2019-11-11,2019,11,11,2,6,au,0
16465,0,0,0,0,0,0,9,2019-11-11,2019,11,11,2,6,au,0
16466,1,1,0,0,1,0,82,2019-11-11,2019,11,11,2,6,au,0
16467,0,0,0,0,0,0,81,2019-11-11,2019,11,11,2,6,au,0
16468,0,0,0,0,0,0,3,2019-11-11,2019,11,11,2,6,au,0
16469,0,0,0,0,0,0,6,2019-11-11,2019,11,11,2,6,au,0
16470,0,0,0,0,0,0,1,2019-11-11,2019,11,11,2,6,au,0
16471,0,0,0,0,0,0,42,2019-11-11,2019,11,11,2,6,au,0
16472,0,0,0,0,1,0,85,2019-11-11,2019,11,11,2,6,au,0
16473,0,0,0,0,0,0,4,2019-11-11,2019,11,11,2,6,au,0
16474,0,0,0,0,1,0,6,2019-11-12,2019,11,12,3,6,au,0
16475,0,0,0,0,0,0,11,2019-11-12,2019,11,12,3,6,au,0
16476,0,0,0,0,0,0,10,2019-11-12,2019,11,12,3,6,au,0
16477,0,0,0,0,0,0,7,2019-11-12,2019,11,12,3,6,au,0
16478,0,1,0,0,0,0,2,2019-11-12,2019,11,12,3,6,au,0
16479,0,0,0,0,0,0,5,2019-11-12,2019,11,12,3,6,au,0
16480,0,0,0,0,0,0,30,2019-11-12,2019,11,12,3,6,au,0
16481,0,0,0,0,0,0,94,2019-11-12,2019,11,12,3,6,au,0
16482,0,0,0,0,0,0,84,2019-11-12,2019,11,12,3,6,au,0
16483,0,0,0,0,1,1,4,2019-11-12,2019,11,12,3,6,au,0
16484,0,1,0,0,0,0,4,2019-11-12,2019,11,12,3,6,au,1
16485,0,0,0,0,0,0,2,2019-11-13,2019,11,13,4,6,au,0
16486,0,0,0,0,0,0,62,2019-11-13,2019,11,13,4,6,au,0
16487,0,0,1,1,0,0,9,2019-11-13,2019,11,13,4,6,au,0
16488,0,0,1,0,0,0,5,2019-11-13,2019,11,13,4,6,au,1
16489,1,0,0,0,0,0,3,2019-11-13,2019,11,13,4,6,au,1
16490,0,0,0,0,0,0,73,2019-11-13,2019,11,13,4,6,au,0
16491,0,0,1,0,0,0,1,2019-11-13,2019,11,13,4,6,au,0
16492,0,0,0,0,0,0,6,2019-11-13,2019,11,13,4,6,au,0
16493,0,0,0,0,0,0,42,2019-11-13,2019,11,13,4,6,au,0
16494,0,0,0,0,0,0,1,2019-11-13,2019,11,13,4,6,au,0
16495,0,0,0,0,1,0,3,2019-11-13,2019,11,13,4,6,au,0
16496,0,0,1,0,1,0,49,2019-11-14,2019,11,14,5,6,au,0
16497,0,0,0,0,0,0,13,2019-11-14,2019,11,14,5,6,au,0
16498,0,0,0,0,1,0,21,2019-11-14,2019,11,14,5,6,au,0
16499,0,0,0,0,0,0,6,2019-11-14,2019,11,14,5,6,au,0
16500,1,1,0,0,1,0,5,2019-11-14,2019,11,14,5,6,au,0
16501,0,0,0,0,0,0,33,2019-11-14,2019,11,14,5,6,au,0
16502,0,0,0,0,0,0,22,2019-11-14,2019,11,14,5,6,au,0
16503,0,0,0,0,0,0,15,2019-11-14,2019,11,14,5,6,au,0
16504,0,0,0,0,0,0,33,2019-11-14,2019,11,14,5,6,au,0
16505,0,0,0,0,0,0,2,2019-11-14,2019,11,14,5,6,au,0
16506,0,0,0,0,0,0,23,2019-11-14,2019,11,14,5,6,au,0
16507,0,1,0,0,0,0,3,2019-11-14,2019,11,14,5,6,au,0
16508,0,0,1,0,0,0,2,2019-11-15,2019,11,15,6,6,au,0
16509,0,0,0,1,0,0,23,2019-11-15,2019,11,15,6,6,au,0
16510,0,0,0,0,1,0,13,2019-11-15,2019,11,15,6,6,au,1
16511,1,0,0,0,0,0,21,2019-11-15,2019,11,15,6,6,au,0
16512,0,0,1,0,0,0,1,2019-11-15,2019,11,15,6,6,au,0
16513,0,0,0,0,1,0,2,2019-11-15,2019,11,15,6,6,au,0
16514,0,0,0,0,0,0,6,2019-11-15,2019,11,15,6,6,au,0
16515,0,0,0,0,0,0,1,2019-11-15,2019,11,15,6,6,au,0
16516,0,0,0,0,0,0,11,2019-11-15,2019,11,15,6,6,au,0
16517,0,0,0,0,0,0,17,2019-11-15,2019,11,15,6,6,au,0
16518,0,0,0,0,0,0,61,2019-11-21,2019,11,21,1,6,au,0
16519,0,0,0,0,1,0,10,2019-11-21,2019,11,21,1,6,au,0
16520,0,0,1,1,0,1,43,2019-11-21,2019,11,21,1,6,au,0
16521,0,0,0,0,1,0,8,2019-11-21,2019,11,21,1,6,au,0
16522,0,1,0,0,0,0,4,2019-11-21,2019,11,21,1,6,au,1
16523,0,0,0,0,0,0,32,2019-11-21,2019,11,21,1,6,au,0
16524,0,0,0,0,0,0,7,2019-11-21,2019,11,21,1,6,au,0
16525,0,0,0,0,0,0,22,2019-11-21,2019,11,21,1,6,au,0
16526,0,0,0,0,0,0,14,2019-11-21,2019,11,21,1,6,au,0
16527,0,0,0,0,0,0,1,2019-11-21,2019,11,21,1,6,au,0
16528,0,1,0,0,0,0,15,2019-11-21,2019,11,21,1,6,au,0
16529,0,0,0,0,0,0,13,2019-11-22,2019,11,22,2,6,au,0
16530,0,0,0,0,0,0,15,2019-11-22,2019,11,22,2,6,au,0
16531,0,0,0,1,1,0,6,2019-11-22,2019,11,22,2,6,au,0
16532,0,0,0,0,1,0,4,2019-11-22,2019,11,22,2,6,au,0
16533,1,1,0,0,1,0,21,2019-11-22,2019,11,22,2,6,au,0
16534,0,0,0,0,0,0,48,2019-11-22,2019,11,22,2,6,au,0
16535,0,0,0,0,0,0,2,2019-11-22,2019,11,22,2,6,au,0
16536,0,0,0,0,0,0,49,2019-11-22,2019,11,22,2,6,au,0
16537,0,0,0,0,0,0,111,2019-11-22,2019,11,22,2,6,au,0
16538,0,0,0,0,0,0,1,2019-11-22,2019,11,22,2,6,au,0
16539,0,0,0,0,0,0,1,2019-11-22,2019,11,22,2,6,au,0
16540,0,0,0,0,1,0,18,2019-11-22,2019,11,22,2,6,au,0
16541,0,0,0,0,0,0,65,2019-11-23,2019,11,23,3,6,au,0
16542,0,0,0,1,1,1,7,2019-11-23,2019,11,23,3,6,au,1
16543,0,0,0,0,0,0,17,2019-11-23,2019,11,23,3,6,au,0
16544,1,1,0,0,1,0,85,2019-11-23,2019,11,23,3,6,au,0
16545,0,0,0,0,0,0,95,2019-11-23,2019,11,23,3,6,au,0
16546,0,0,0,0,0,0,2,2019-11-23,2019,11,23,3,6,au,0
16547,0,0,0,1,1,1,14,2019-11-23,2019,11,23,3,6,au,1
16548,0,0,0,0,0,0,22,2019-11-23,2019,11,23,3,6,au,0
16549,0,0,0,0,0,0,9,2019-11-23,2019,11,23,3,6,au,0
16550,0,0,0,0,0,0,5,2019-11-23,2019,11,23,3,6,au,0
16551,0,0,0,0,1,0,17,2019-11-24,2019,11,24,4,6,au,0
16552,0,0,0,0,0,0,73,2019-11-24,2019,11,24,4,6,au,0
16553,0,0,0,1,1,1,8,2019-11-24,2019,11,24,4,6,au,0
16554,0,0,0,0,0,0,41,2019-11-24,2019,11,24,4,6,au,0
16555,1,1,0,0,1,0,15,2019-11-24,2019,11,24,4,6,au,0
16556,0,0,0,0,0,0,62,2019-11-24,2019,11,24,4,6,au,0
16557,1,0,0,0,1,1,41,2019-11-24,2019,11,24,4,6,au,0
16558,0,0,0,0,0,0,6,2019-11-24,2019,11,24,4,6,au,0
16559,0,0,0,0,0,0,23,2019-11-24,2019,11,24,4,6,au,0
16560,0,0,0,1,1,1,7,2019-11-24,2019,11,24,4,6,au,1
16561,0,0,0,0,1,0,81,2019-11-24,2019,11,24,4,6,au,0
16562,0,0,0,0,1,0,53,2019-11-25,2019,11,25,5,6,au,0
16563,0,0,0,0,0,0,69,2019-11-25,2019,11,25,5,6,au,0
16564,0,0,0,1,1,1,7,2019-11-25,2019,11,25,5,6,au,1
16565,0,1,0,0,0,0,7,2019-11-25,2019,11,25,5,6,au,0
16566,0,0,0,0,0,0,44,2019-11-25,2019,11,25,5,6,au,0
16567,0,0,0,0,0,0,6,2019-11-25,2019,11,25,5,6,au,0
16568,0,0,0,0,1,0,116,2019-11-25,2019,11,25,5,6,au,0
16569,0,0,0,0,0,0,9,2019-11-25,2019,11,25,5,6,au,0
16570,0,0,0,0,0,0,5,2019-11-25,2019,11,25,5,6,au,0
16571,0,0,0,0,0,0,7,2019-11-25,2019,11,25,5,6,au,0
16572,0,1,0,0,0,0,11,2019-11-25,2019,11,25,5,6,au,0
16573,0,0,0,0,1,0,1,2019-11-26,2019,11,26,6,6,au,0
16574,0,0,0,0,0,0,19,2019-11-26,2019,11,26,6,6,au,0
16575,0,0,0,1,1,0,7,2019-11-26,2019,11,26,6,6,au,1
16576,0,0,0,0,1,0,35,2019-11-26,2019,11,26,6,6,au,0
16577,0,0,0,0,1,0,8,2019-11-26,2019,11,26,6,6,au,0
16578,0,1,0,0,0,0,31,2019-11-26,2019,11,26,6,6,au,0
16579,0,0,0,0,0,0,100,2019-11-26,2019,11,26,6,6,au,0
16580,0,0,0,0,0,0,4,2019-11-26,2019,11,26,6,6,au,0
16581,0,0,0,0,0,0,1,2019-11-26,2019,11,26,6,6,au,0
16582,0,0,0,0,0,0,8,2019-11-26,2019,11,26,6,6,au,0
