,date,result_com,number_race,racer_1_ID,racer_2_ID,racer_3_ID,racer_4_ID,racer_5_ID,racer_6_ID,money,racer_1_b,racer_1_m,racer_2_b,racer_2_m,racer_3_b,racer_3_m,racer_4_b,racer_4_m,racer_5_b,racer_5_m,racer_6_b,racer_6_m
,2015-04-25,1,3,3485,3705,4230,4121,3890,3521,1640.0,11.0,46.0,23.0,13.0,4.0,23.0,51.0,56.0,60.0,74.0,29.0,22.0
,2015-04-25,2,4,3746,3711,3070,3501,4596,4789,1110.0,59.0,42.0,35.0,17.0,24.0,71.0,58.0,29.0,16.0,30.0,5.0,72.0
,2015-04-25,1,5,3843,4051,4552,4291,3564,4708,600.0,3.0,32.0,20.0,45.0,42.0,25.0,1.0,31.0,48.0,55.0,37.0,58.0
,2015-04-25,23,6,3186,3717,2958,4395,4366,4163,1490.0,52.0,61.0,10.0,57.0,33.0,28.0,14.0,16.0,32.0,41.0,18.0,15.0
,2015-04-25,2,7,3705,4429,3789,3325,4647,4666,1210.0,23.0,13.0,7.0,65.0,54.0,64.0,26.0,48.0,25.0,24.0,41.0,14.0
,2015-04-25,70,8,3501,3444,2816,4090,4789,4121,13980.0,58.0,29.0,15.0,59.0,28.0,39.0,49.0,63.0,5.0,72.0,51.0,56.0
,2015-04-25,111,9,3537,3070,3757,4552,3521,3743,11640.0,38.0,62.0,24.0,71.0,40.0,73.0,42.0,25.0,29.0,22.0,46.0,47.0
,2015-04-25,5,10,3711,3843,4196,3186,4265,3890,1290.0,35.0,17.0,3.0,32.0,57.0,49.0,52.0,61.0,44.0,26.0,60.0,74.0
,2015-04-25,17,11,3717,4393,3564,3485,4395,4596,3620.0,10.0,57.0,6.0,40.0,48.0,55.0,11.0,46.0,14.0,16.0,16.0,30.0
,2015-04-26,13,1,4051,3521,3325,4708,2816,4774,2140.0,20.0,45.0,29.0,22.0,26.0,48.0,37.0,58.0,28.0,39.0,55.0,68.0
,2015-04-26,6,2,3757,4666,3875,3024,3537,3705,1590.0,40.0,73.0,41.0,14.0,22.0,50.0,31.0,43.0,38.0,62.0,23.0,13.0
,2015-04-26,6,3,3070,4265,4236,3789,3843,3444,1360.0,24.0,71.0,44.0,26.0,21.0,75.0,54.0,64.0,3.0,32.0,15.0,59.0
,2015-04-26,11,4,4366,3564,3743,4393,3186,4647,2980.0,32.0,41.0,48.0,55.0,46.0,47.0,6.0,40.0,52.0,61.0,25.0,24.0
,2015-04-26,13,5,4395,4230,4429,3325,2958,4291,8130.0,14.0,16.0,4.0,23.0,7.0,65.0,26.0,48.0,33.0,28.0,1.0,31.0
,2015-04-26,73,6,4596,4552,4090,3717,3746,2816,4660.0,16.0,30.0,42.0,25.0,49.0,63.0,10.0,57.0,59.0,42.0,28.0,39.0
,2015-04-26,77,7,4121,4708,4265,4196,4774,3537,4100.0,51.0,56.0,37.0,58.0,44.0,26.0,57.0,49.0,55.0,68.0,38.0,62.0
,2015-04-26,9,8,4163,3875,3564,3711,3444,4789,510.0,18.0,15.0,22.0,50.0,48.0,55.0,35.0,17.0,15.0,59.0,5.0,72.0
,2015-04-26,18,9,3890,4596,4051,4429,4647,3501,1870.0,60.0,74.0,16.0,30.0,20.0,45.0,7.0,65.0,25.0,24.0,58.0,29.0
,2015-04-26,9,10,4090,4366,3843,3757,4291,4393,990.0,49.0,63.0,32.0,41.0,3.0,32.0,40.0,73.0,1.0,31.0,6.0,40.0
,2015-04-26,11,11,3743,4236,3705,3746,3485,3711,4210.0,46.0,47.0,21.0,75.0,23.0,13.0,59.0,42.0,11.0,46.0,35.0,17.0
,2015-04-26,1,12,4230,4163,3024,3070,3501,3717,1710.0,4.0,23.0,18.0,15.0,31.0,43.0,24.0,71.0,58.0,29.0,10.0,57.0
,2015-04-27,5,1,4230,2958,4666,3521,3875,3789,1000.0,4.0,23.0,33.0,28.0,41.0,14.0,29.0,22.0,22.0,50.0,54.0,64.0
,2015-04-27,45,3,3757,3444,3743,3537,4236,4647,18540.0,40.0,73.0,15.0,59.0,46.0,47.0,38.0,62.0,21.0,75.0,25.0,24.0
,2015-04-27,3,4,3024,4090,4395,3843,4163,4774,590.0,31.0,43.0,49.0,63.0,14.0,16.0,3.0,32.0,18.0,15.0,55.0,68.0
,2015-04-27,27,5,3070,4366,3521,4265,4196,3564,14030.0,24.0,71.0,32.0,41.0,29.0,22.0,44.0,26.0,57.0,49.0,48.0,55.0
,2015-04-27,52,6,2958,3890,4393,3746,4708,3485,4990.0,33.0,28.0,60.0,74.0,6.0,40.0,59.0,42.0,37.0,58.0,11.0,46.0
,2015-04-27,105,7,2816,3325,3789,4429,4789,3875,3010.0,28.0,39.0,26.0,48.0,54.0,64.0,7.0,65.0,5.0,72.0,22.0,50.0
,2015-04-27,10,8,4090,3537,3186,4121,3705,4291,960.0,49.0,63.0,38.0,62.0,52.0,61.0,51.0,56.0,23.0,13.0,1.0,31.0
,2015-04-27,42,9,3843,4265,4366,4596,3717,4666,1680.0,3.0,32.0,44.0,26.0,32.0,41.0,16.0,30.0,10.0,57.0,41.0,14.0
,2015-04-27,7,10,3501,4230,3485,4196,3743,4552,3030.0,58.0,29.0,4.0,23.0,11.0,46.0,57.0,49.0,46.0,47.0,42.0,25.0
,2015-04-27,3,11,3711,3024,3890,2816,4051,4395,710.0,35.0,17.0,31.0,43.0,60.0,74.0,28.0,39.0,20.0,45.0,14.0,16.0
,2015-04-27,2,12,3746,3757,4163,4236,4393,3186,600.0,59.0,42.0,40.0,73.0,18.0,15.0,21.0,75.0,6.0,40.0,52.0,61.0
,2015-04-28,9,1,4236,4666,3521,3705,4429,4647,460.0,21.0,75.0,41.0,14.0,29.0,22.0,23.0,13.0,7.0,65.0,25.0,24.0
,2015-04-28,10,2,4163,3564,3444,4366,3325,4774,670.0,18.0,15.0,48.0,55.0,15.0,59.0,32.0,41.0,26.0,48.0,55.0,68.0
,2015-04-28,5,3,3485,3875,3024,4291,3711,2958,720.0,11.0,46.0,22.0,50.0,31.0,43.0,1.0,31.0,35.0,17.0,33.0,28.0
,2015-04-28,1,4,3743,3717,4230,2816,3757,4708,530.0,46.0,47.0,10.0,57.0,4.0,23.0,28.0,39.0,40.0,73.0,37.0,58.0
,2015-04-28,3,5,3890,3746,3537,4666,3789,4789,2120.0,60.0,74.0,59.0,42.0,38.0,62.0,41.0,14.0,54.0,64.0,5.0,72.0
,2015-04-28,19,6,4552,3501,4596,4395,4774,3070,12930.0,42.0,25.0,58.0,29.0,16.0,30.0,14.0,16.0,55.0,68.0,24.0,71.0
,2015-04-28,19,7,4196,3521,2958,3444,4121,4291,18930.0,57.0,49.0,29.0,22.0,33.0,28.0,15.0,59.0,51.0,56.0,1.0,31.0
,2015-04-28,19,8,3186,3705,4265,3743,4647,3325,3560.0,52.0,61.0,23.0,13.0,44.0,26.0,46.0,47.0,25.0,24.0,26.0,48.0
,2015-04-28,54,9,4393,3485,4051,3875,4090,3843,10850.0,6.0,40.0,11.0,46.0,20.0,45.0,22.0,50.0,49.0,63.0,3.0,32.0
