,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
100,1.0,5.0,52.0,354000.0,406900.0,331.0,4069.0,86.99926271811256,8.134676824772672,331.0
101,1.0,5.0,53.0,354000.0,406900.0,331.0,4069.0,86.99926271811256,8.134676824772672,331.0
102,1.0,5.0,54.0,354000.0,406900.0,331.0,4069.0,86.99926271811256,8.134676824772672,331.0
103,1.0,5.0,55.0,354000.0,406900.0,331.0,4069.0,86.99926271811256,8.134676824772672,331.0
104,1.0,5.0,56.0,354000.0,406900.0,331.0,4069.0,86.99926271811256,8.134676824772672,331.0
105,1.0,5.0,57.0,354000.0,406800.0,331.0,4068.0,87.02064896755162,8.136676499508358,331.0
106,1.0,5.0,58.0,354000.0,406800.0,331.0,4068.0,87.02064896755162,8.136676499508358,331.0
107,1.0,5.0,59.0,354000.0,406500.0,331.0,4065.0,87.08487084870849,8.142681426814267,331.0
108,1.0,5.0,60.0,354000.0,406500.0,331.0,4065.0,87.08487084870849,8.142681426814267,331.0
109,1.0,5.0,61.0,353250.0,406000.0,331.0,4060.0,87.00738916256158,8.12807881773399,330.0
110,1.0,5.0,62.0,353250.0,405800.0,331.0,4058.0,87.05027106949235,8.132084770823065,330.0
111,1.0,5.0,63.0,353250.0,405700.0,331.0,4057.0,87.07172787774218,8.134089228493961,330.0
112,1.0,5.0,64.0,353250.0,405100.0,331.0,4051.0,87.20069118736114,8.146136756356455,330.0
113,1.0,5.0,65.0,353250.0,404700.0,331.0,4047.0,87.28687916975537,8.154188287620459,330.0
114,1.0,5.0,66.0,350840.0,403700.0,331.0,4037.0,86.906118404756,8.14961605152341,329.0
115,1.0,5.0,67.0,350840.0,403300.0,331.0,4033.0,86.99231341433176,8.157698983387057,329.0
116,1.0,5.0,68.0,349970.0,402500.0,331.0,4025.0,86.94906832298138,8.149068322981366,328.0
117,1.0,5.0,69.0,349220.0,401100.0,331.0,4011.0,87.06556968337074,8.152580403889305,327.0
118,1.0,5.0,70.0,350840.0,400900.0,331.0,4009.0,87.51309553504615,8.206535295584933,329.0
119,1.0,5.0,71.0,346990.0,398700.0,331.0,3987.0,87.03034863305744,8.17657386506145,326.0
120,1.0,5.0,72.0,345050.0,397900.0,331.0,3979.0,86.71776828348831,8.14274943453129,324.0
121,1.0,5.0,73.0,345720.0,396200.0,331.0,3962.0,87.25896012115093,8.17768803634528,324.0
122,1.0,5.0,74.0,343070.0,393600.0,331.0,3936.0,87.16209349593495,8.180894308943088,322.0
123,1.0,5.0,75.0,341920.0,390600.0,331.0,3906.0,87.53712237583206,8.218125960061444,321.0
124,1.0,5.0,76.0,339910.0,386800.0,331.0,3868.0,87.87745604963806,8.247156153050671,319.0
125,1.0,5.0,77.0,339160.0,378300.0,331.0,3783.0,89.6537139836109,8.432461009780598,319.0
126,1.0,5.0,78.0,331680.0,375600.0,331.0,3756.0,88.30670926517573,8.386581469648563,315.0
127,1.0,5.0,79.0,331680.0,369600.0,331.0,3696.0,89.74025974025975,8.522727272727272,315.0
128,1.0,5.0,80.0,329460.0,361500.0,331.0,3615.0,91.13692946058092,8.658367911479944,313.0
129,1.0,5.0,81.0,329460.0,356800.0,331.0,3568.0,92.33744394618833,8.772421524663677,313.0
130,1.0,5.0,82.0,328390.0,349300.0,331.0,3493.0,94.01374176925279,8.932150014314342,312.0
131,1.0,5.0,83.0,315380.0,342300.0,331.0,3423.0,92.13555360794624,8.910312591294186,305.0
132,1.0,5.0,84.0,312190.0,332200.0,331.0,3322.0,93.97652016857315,9.090909090909092,302.0
133,1.0,5.0,85.0,311910.0,330700.0,331.0,3307.0,94.31811309343816,9.132143937103114,302.0
134,1.0,5.0,86.0,298770.0,318100.0,331.0,3181.0,93.92329456145866,9.242376611128575,294.0
135,1.0,5.0,87.0,289590.0,308300.0,331.0,3083.0,93.93123580927669,9.30911449886474,287.0
136,1.0,5.0,88.0,279710.0,299900.0,331.0,2999.0,93.26775591863955,9.336445481827276,280.0
137,1.0,5.0,89.0,270630.0,290200.0,331.0,2902.0,93.25637491385251,9.476223294279807,275.0
138,1.0,5.0,90.0,259770.0,278300.0,331.0,2783.0,93.34171757096658,9.522098454904778,265.0
139,1.0,5.0,91.0,251930.0,269100.0,331.0,2691.0,93.61947231512448,9.698996655518394,261.0
140,1.0,5.0,92.0,237980.0,254800.0,331.0,2548.0,93.39874411302984,9.968602825745682,254.0
141,1.0,5.0,93.0,225010.0,246400.0,331.0,2464.0,91.31899350649351,9.862012987012987,243.0
142,1.0,5.0,94.0,216500.0,237700.0,331.0,2377.0,91.08119478334035,10.054690786705931,239.0
143,1.0,5.0,95.0,210850.0,228700.0,331.0,2287.0,92.19501530389155,10.362920857017928,237.0
144,1.0,5.0,96.0,200240.0,214700.0,331.0,2147.0,93.26502095947833,10.572892408011178,227.0
145,1.0,5.0,97.0,198960.0,206400.0,331.0,2064.0,96.3953488372093,10.852713178294573,224.0
146,1.0,5.0,98.0,190720.0,196600.0,331.0,1966.0,97.00915564598169,11.139369277721261,219.0
147,1.0,5.0,99.0,183250.0,187300.0,331.0,1873.0,97.83769353977576,11.211959423384945,210.0
148,1.0,5.0,100.0,174670.0,181600.0,331.0,1816.0,96.18392070484582,11.233480176211454,204.0
149,1.0,5.0,101.0,171650.0,177200.0,331.0,1772.0,96.86794582392777,11.117381489841986,197.0
150,1.0,5.0,102.0,160600.0,166600.0,331.0,1666.0,96.3985594237695,11.28451380552221,188.0
151,1.0,5.0,103.0,150450.0,162000.0,331.0,1620.0,92.87037037037037,11.049382716049383,179.0
152,1.0,5.0,104.0,146710.0,155200.0,331.0,1552.0,94.52963917525773,11.211340206185568,174.0
153,1.0,5.0,105.0,135150.0,148600.0,331.0,1486.0,90.94885598923284,10.969044414535665,163.0
154,1.0,5.0,106.0,127710.0,138800.0,331.0,1388.0,92.0100864553314,11.311239193083573,157.0
155,1.0,5.0,107.0,126830.0,134000.0,331.0,1340.0,94.64925373134328,11.567164179104477,155.0
156,1.0,5.0,108.0,118820.0,129600.0,331.0,1296.0,91.6820987654321,11.419753086419753,148.0
