,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
10165,21.0,6.0,118.0,41360.0,31800.0,72.0,318.0,130.062893081761,6.918238993710692,22.0,67.0
10166,21.0,6.0,119.0,36680.0,27600.0,72.0,276.0,132.8985507246377,7.608695652173914,21.0,68.0
10167,21.0,6.0,120.0,40400.0,26000.0,72.0,260.0,155.38461538461542,8.076923076923077,21.0,69.0
10168,21.0,6.0,121.0,28530.0,24000.0,72.0,240.0,118.875,7.083333333333332,17.0,70.0
10169,21.0,6.0,122.0,32400.0,23500.0,72.0,235.0,137.87234042553192,7.659574468085107,18.0,71.0
10170,21.0,6.0,123.0,25660.0,20100.0,72.0,201.0,127.66169154228857,7.4626865671641776,15.0,72.0
10237,21.0,7.0,91.0,167460.0,140700.0,72.0,1407.0,119.01918976545844,3.9090262970859984,55.0,40.0
10238,21.0,7.0,92.0,155190.0,136200.0,72.0,1362.0,113.94273127753306,3.8913362701908953,53.0,41.0
10239,21.0,7.0,93.0,164260.0,130000.0,72.0,1300.0,126.35384615384615,4.153846153846153,54.0,42.0
10240,21.0,7.0,94.0,160000.0,125800.0,72.0,1258.0,127.18600953895071,4.292527821939586,54.0,43.0
10241,21.0,7.0,95.0,143730.0,119100.0,72.0,1191.0,120.68010075566751,4.198152812762385,50.0,44.0
10242,21.0,7.0,96.0,140990.0,115000.0,72.0,1150.0,122.6,4.260869565217392,49.0,45.0
10243,21.0,7.0,97.0,136210.0,111100.0,72.0,1111.0,122.60126012601259,4.32043204320432,48.0,46.0
10244,21.0,7.0,98.0,134350.0,105500.0,72.0,1055.0,127.34597156398105,4.454976303317536,47.0,47.0
10245,21.0,7.0,99.0,132380.0,99200.0,72.0,992.0,133.44758064516128,4.637096774193548,46.0,48.0
10246,21.0,7.0,100.0,128000.0,95200.0,72.0,952.0,134.45378151260505,4.621848739495799,44.0,49.0
10247,21.0,7.0,101.0,126510.0,91700.0,72.0,917.0,137.9607415485278,4.907306434023991,45.0,50.0
10248,21.0,7.0,102.0,113270.0,87400.0,72.0,874.0,129.59954233409613,4.805491990846682,42.0,51.0
10249,21.0,7.0,103.0,120880.0,82600.0,72.0,826.0,146.34382566585958,5.205811138014528,43.0,52.0
10250,21.0,7.0,104.0,102470.0,77900.0,72.0,779.0,131.54043645699616,4.878048780487805,38.0,53.0
10251,21.0,7.0,105.0,93600.0,74900.0,72.0,749.0,124.96662216288384,5.2069425901201605,39.0,54.0
10252,21.0,7.0,106.0,77910.0,67400.0,72.0,674.0,115.593471810089,5.044510385756675,34.0,55.0
10253,21.0,7.0,107.0,92210.0,65400.0,72.0,654.0,140.9938837920489,5.504587155963304,36.0,56.0
10254,21.0,7.0,108.0,80720.0,63500.0,72.0,635.0,127.11811023622049,5.511811023622046,35.0,57.0
10255,21.0,7.0,109.0,71330.0,61500.0,72.0,615.0,115.98373983739836,5.365853658536587,33.0,58.0
10256,21.0,7.0,110.0,74510.0,57000.0,72.0,570.0,130.71929824561406,5.789473684210527,33.0,59.0
10257,21.0,7.0,111.0,66780.0,54800.0,72.0,548.0,121.86131386861315,5.656934306569343,31.0,60.0
10258,21.0,7.0,112.0,61760.0,50600.0,72.0,506.0,122.05533596837944,5.533596837944664,28.0,61.0
10259,21.0,7.0,113.0,57630.0,48200.0,72.0,482.0,119.5643153526971,5.601659751037345,27.0,62.0
10270,21.0,7.0,124.0,28820.0,25100.0,72.0,251.0,114.8207171314741,6.772908366533864,17.0,73.0
10271,21.0,7.0,125.0,37270.0,24600.0,72.0,246.0,151.5040650406504,8.536585365853659,21.0,74.0
10272,21.0,7.0,126.0,28760.0,21900.0,72.0,219.0,131.324200913242,7.76255707762557,17.0,75.0
10333,21.0,8.0,88.0,177000.0,159000.0,72.0,1590.0,111.32075471698113,3.5849056603773586,57.0,37.0
10334,21.0,8.0,89.0,182580.0,149000.0,72.0,1490.0,122.53691275167786,3.8926174496644297,58.0,38.0
10335,21.0,8.0,90.0,167900.0,138500.0,72.0,1385.0,121.22743682310468,3.8989169675090247,54.0,39.0
10336,21.0,8.0,91.0,162650.0,135300.0,72.0,1353.0,120.21433850702145,3.9911308203991127,54.0,40.0
10337,21.0,8.0,92.0,158000.0,132300.0,72.0,1323.0,119.42554799697659,4.00604686318972,53.0,41.0
10338,21.0,8.0,93.0,162650.0,129200.0,72.0,1292.0,125.89009287925695,4.179566563467492,54.0,42.0
10339,21.0,8.0,94.0,160000.0,122700.0,72.0,1227.0,130.39934800325995,4.400977995110026,54.0,43.0
10340,21.0,8.0,95.0,147620.0,115400.0,72.0,1154.0,127.9202772963605,4.419410745233969,51.0,44.0
10341,21.0,8.0,96.0,141050.0,111300.0,72.0,1113.0,126.72955974842769,4.402515723270441,49.0,45.0
10342,21.0,8.0,97.0,140890.0,110400.0,72.0,1104.0,127.6177536231884,4.438405797101449,49.0,46.0
10343,21.0,8.0,98.0,142060.0,105500.0,72.0,1055.0,134.65402843601893,4.644549763033176,49.0,47.0
10344,21.0,8.0,99.0,133950.0,98500.0,72.0,985.0,135.98984771573603,4.771573604060913,47.0,48.0
10345,21.0,8.0,100.0,137610.0,96400.0,72.0,964.0,142.7489626556017,4.8755186721991715,47.0,49.0
10346,21.0,8.0,101.0,132060.0,91700.0,72.0,917.0,144.01308615049072,5.0163576881134135,46.0,50.0
10347,21.0,8.0,102.0,125630.0,89100.0,72.0,891.0,140.99887766554434,4.938271604938271,44.0,51.0
10348,21.0,8.0,103.0,119690.0,84100.0,72.0,841.0,142.31866825208087,4.9940546967895365,42.0,52.0
10349,21.0,8.0,104.0,118780.0,80000.0,72.0,800.0,148.475,5.25,42.0,53.0
10350,21.0,8.0,105.0,114140.0,77000.0,72.0,770.0,148.23376623376626,5.324675324675324,41.0,54.0
10351,21.0,8.0,106.0,86020.0,70000.0,72.0,700.0,122.88571428571429,5.1428571428571415,36.0,55.0
10352,21.0,8.0,107.0,85450.0,68000.0,72.0,680.0,125.66176470588236,5.0,34.0,56.0
10353,21.0,8.0,108.0,86620.0,67600.0,72.0,676.0,128.13609467455623,5.177514792899409,35.0,57.0
10354,21.0,8.0,109.0,75700.0,63500.0,72.0,635.0,119.21259842519684,5.354330708661418,34.0,58.0
10355,21.0,8.0,110.0,74510.0,59100.0,72.0,591.0,126.07445008460236,5.583756345177664,33.0,59.0
10356,21.0,8.0,111.0,65600.0,57300.0,72.0,573.0,114.48516579406632,5.235602094240837,30.0,60.0
10357,21.0,8.0,112.0,69450.0,55400.0,72.0,554.0,125.36101083032491,5.415162454873647,30.0,61.0
10358,21.0,8.0,113.0,63330.0,53100.0,72.0,531.0,119.26553672316385,5.273069679849341,28.0,62.0
10364,21.0,8.0,119.0,49590.0,38000.0,72.0,380.0,130.5,6.842105263157897,26.0,68.0
10365,21.0,8.0,120.0,42920.0,36500.0,72.0,365.0,117.58904109589041,6.301369863013699,23.0,69.0
10366,21.0,8.0,121.0,53970.0,35900.0,72.0,359.0,150.33426183844009,6.963788300835655,25.0,70.0
10367,21.0,8.0,122.0,52250.0,35200.0,72.0,352.0,148.4375,7.102272727272728,25.0,71.0
10368,21.0,8.0,123.0,39580.0,33300.0,72.0,333.0,118.85885885885885,6.606606606606606,22.0,72.0
10369,21.0,8.0,124.0,34420.0,29500.0,72.0,295.0,116.67796610169492,6.4406779661016955,19.0,73.0
10370,21.0,8.0,125.0,37270.0,30000.0,72.0,300.0,124.23333333333332,7.000000000000001,21.0,74.0
10371,21.0,8.0,126.0,34420.0,27900.0,72.0,279.0,123.36917562724014,6.810035842293908,19.0,75.0
10372,21.0,8.0,127.0,35190.0,26200.0,72.0,262.0,134.31297709923663,7.251908396946565,19.0,76.0
10374,21.0,8.0,129.0,31780.0,23600.0,72.0,236.0,134.6610169491525,7.627118644067798,18.0,78.0
10460,22.0,4.0,116.0,24050.0,21400.0,52.0,214.0,112.38317757009348,7.009345794392522,15.0,65.0
10563,22.0,5.0,120.0,25220.0,17400.0,52.0,174.0,144.94252873563218,8.620689655172415,15.0,69.0
10564,22.0,5.0,121.0,32020.0,17500.0,52.0,175.0,182.97142857142856,8.571428571428571,15.0,70.0
