,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
13624,28.0,6.0,112.0,92260.0,69700.0,17.0,697.0,132.36728837876615,1.1477761836441895,8.0,61.0
13625,28.0,6.0,113.0,92260.0,65400.0,17.0,654.0,141.0703363914373,1.2232415902140672,8.0,62.0
13626,28.0,6.0,114.0,92260.0,65400.0,17.0,654.0,141.0703363914373,1.2232415902140672,8.0,63.0
13627,28.0,6.0,115.0,75730.0,66500.0,17.0,665.0,113.87969924812029,1.0526315789473684,7.0,64.0
13628,28.0,6.0,116.0,92260.0,64100.0,17.0,641.0,143.9313572542902,1.24804992199688,8.0,65.0
13629,28.0,6.0,117.0,92260.0,64100.0,17.0,641.0,143.9313572542902,1.24804992199688,8.0,66.0
13630,28.0,6.0,118.0,75730.0,59000.0,17.0,590.0,128.35593220338984,1.1864406779661016,7.0,67.0
13631,28.0,6.0,119.0,75730.0,49800.0,17.0,498.0,152.06827309236945,1.4056224899598393,7.0,68.0
13632,28.0,6.0,120.0,75730.0,52200.0,17.0,522.0,145.07662835249042,1.3409961685823757,7.0,69.0
13633,28.0,6.0,121.0,75730.0,52200.0,17.0,522.0,145.07662835249042,1.3409961685823757,7.0,70.0
13634,28.0,6.0,122.0,75730.0,43200.0,17.0,432.0,175.3009259259259,1.6203703703703702,7.0,71.0
13635,28.0,6.0,123.0,75730.0,37800.0,17.0,378.0,200.34391534391537,1.851851851851852,7.0,72.0
13636,28.0,6.0,124.0,75730.0,37800.0,17.0,378.0,200.34391534391537,1.851851851851852,7.0,73.0
13637,28.0,6.0,125.0,75730.0,39600.0,17.0,396.0,191.23737373737373,1.7676767676767675,7.0,74.0
13638,28.0,6.0,126.0,75730.0,37500.0,17.0,375.0,201.9466666666667,1.866666666666667,7.0,75.0
13639,28.0,6.0,127.0,75730.0,37500.0,17.0,375.0,201.9466666666667,1.866666666666667,7.0,76.0
13640,28.0,6.0,128.0,43480.0,35500.0,17.0,355.0,122.47887323943662,1.6901408450704225,6.0,77.0
13641,28.0,6.0,129.0,75730.0,31400.0,17.0,314.0,241.1783439490446,2.2292993630573252,7.0,78.0
13642,28.0,6.0,130.0,43480.0,28600.0,17.0,286.0,152.02797202797203,2.097902097902098,6.0,79.0
13643,28.0,6.0,131.0,43480.0,28600.0,17.0,286.0,152.02797202797203,2.097902097902098,6.0,80.0
13644,28.0,6.0,132.0,43480.0,27100.0,17.0,271.0,160.44280442804427,2.2140221402214015,6.0,81.0
13645,28.0,6.0,133.0,43480.0,25600.0,17.0,256.0,169.84375,2.34375,6.0,82.0
13646,28.0,6.0,134.0,43480.0,25600.0,17.0,256.0,169.84375,2.34375,6.0,83.0
13647,28.0,6.0,135.0,43480.0,24100.0,17.0,241.0,180.41493775933608,2.489626556016597,6.0,84.0
13648,28.0,6.0,136.0,43480.0,21900.0,17.0,219.0,198.5388127853881,2.7397260273972597,6.0,85.0
13649,28.0,6.0,137.0,43480.0,21900.0,17.0,219.0,198.5388127853881,2.7397260273972597,6.0,86.0
13650,28.0,6.0,138.0,42130.0,20900.0,17.0,209.0,201.578947368421,2.392344497607656,5.0,87.0
13651,28.0,6.0,139.0,43480.0,18600.0,17.0,186.0,233.76344086021504,3.2258064516129035,6.0,88.0
13652,28.0,6.0,140.0,42130.0,18100.0,17.0,181.0,232.76243093922653,2.7624309392265194,5.0,89.0
13653,28.0,6.0,141.0,42130.0,18100.0,17.0,181.0,232.76243093922653,2.7624309392265194,5.0,90.0
13654,28.0,6.0,142.0,42130.0,17200.0,17.0,172.0,244.94186046511632,2.9069767441860463,5.0,91.0
13655,28.0,6.0,143.0,43480.0,17300.0,17.0,173.0,251.3294797687861,3.4682080924855487,6.0,92.0
13656,28.0,6.0,144.0,43480.0,17300.0,17.0,173.0,251.3294797687861,3.4682080924855487,6.0,93.0
13657,28.0,6.0,145.0,43480.0,18700.0,17.0,187.0,232.51336898395726,3.2085561497326207,6.0,94.0
13658,28.0,6.0,146.0,27140.0,16200.0,17.0,162.0,167.5308641975309,2.469135802469136,4.0,95.0
13659,28.0,6.0,147.0,27140.0,16200.0,17.0,162.0,167.5308641975309,2.469135802469136,4.0,96.0
13691,28.0,7.0,80.0,246280.0,210500.0,17.0,2105.0,116.99762470308788,0.7125890736342043,15.0,29.0
13692,28.0,7.0,81.0,246280.0,210500.0,17.0,2105.0,116.99762470308788,0.7125890736342043,15.0,30.0
13693,28.0,7.0,82.0,246280.0,196700.0,17.0,1967.0,125.20589730554144,0.762582613116421,15.0,31.0
13694,28.0,7.0,83.0,225520.0,186000.0,17.0,1860.0,121.24731182795698,0.6989247311827957,13.0,32.0
13701,28.0,7.0,90.0,231480.0,154300.0,17.0,1543.0,150.01944264419961,0.9073233959818536,14.0,39.0
13716,28.0,7.0,105.0,119980.0,101600.0,17.0,1016.0,118.09055118110236,0.8858267716535433,9.0,54.0
13723,28.0,7.0,112.0,92260.0,75600.0,17.0,756.0,122.03703703703705,1.058201058201058,8.0,61.0
13724,28.0,7.0,113.0,92260.0,73300.0,17.0,733.0,125.8663028649386,1.0914051841746248,8.0,62.0
13725,28.0,7.0,114.0,92260.0,73300.0,17.0,733.0,125.8663028649386,1.0914051841746248,8.0,63.0
13726,28.0,7.0,115.0,92260.0,75900.0,17.0,759.0,121.55467720685112,1.0540184453227932,8.0,64.0
13727,28.0,7.0,116.0,92260.0,66400.0,17.0,664.0,138.94578313253012,1.2048192771084338,8.0,65.0
13728,28.0,7.0,117.0,92260.0,66400.0,17.0,664.0,138.94578313253012,1.2048192771084338,8.0,66.0
13729,28.0,7.0,118.0,75730.0,59100.0,17.0,591.0,128.13874788494078,1.1844331641285957,7.0,67.0
13730,28.0,7.0,119.0,92260.0,54600.0,17.0,546.0,168.97435897435898,1.465201465201465,8.0,68.0
13731,28.0,7.0,120.0,75730.0,54000.0,17.0,540.0,140.2407407407407,1.2962962962962965,7.0,69.0
13732,28.0,7.0,121.0,75730.0,54000.0,17.0,540.0,140.2407407407407,1.2962962962962965,7.0,70.0
13733,28.0,7.0,122.0,75730.0,52200.0,17.0,522.0,145.07662835249042,1.3409961685823757,7.0,71.0
13734,28.0,7.0,123.0,75730.0,45000.0,17.0,450.0,168.28888888888892,1.5555555555555556,7.0,72.0
13735,28.0,7.0,124.0,75730.0,45000.0,17.0,450.0,168.28888888888892,1.5555555555555556,7.0,73.0
13736,28.0,7.0,125.0,75730.0,43400.0,17.0,434.0,174.49308755760367,1.6129032258064515,7.0,74.0
13737,28.0,7.0,126.0,75730.0,43800.0,17.0,438.0,172.8995433789954,1.5981735159817352,7.0,75.0
13738,28.0,7.0,127.0,75730.0,43800.0,17.0,438.0,172.8995433789954,1.5981735159817352,7.0,76.0
13739,28.0,7.0,128.0,43480.0,39400.0,17.0,394.0,110.35532994923858,1.5228426395939088,6.0,77.0
13740,28.0,7.0,129.0,43480.0,35600.0,17.0,356.0,122.13483146067415,1.6853932584269662,6.0,78.0
13741,28.0,7.0,130.0,75730.0,35000.0,17.0,350.0,216.37142857142857,2.0,7.0,79.0
13742,28.0,7.0,131.0,75730.0,35000.0,17.0,350.0,216.37142857142857,2.0,7.0,80.0
13743,28.0,7.0,132.0,43480.0,30500.0,17.0,305.0,142.5573770491803,1.9672131147540983,6.0,81.0
13744,28.0,7.0,133.0,75730.0,30300.0,17.0,303.0,249.93399339933998,2.31023102310231,7.0,82.0
13745,28.0,7.0,134.0,75730.0,30300.0,17.0,303.0,249.93399339933998,2.31023102310231,7.0,83.0
13746,28.0,7.0,135.0,75730.0,27400.0,17.0,274.0,276.3868613138686,2.554744525547445,7.0,84.0
13747,28.0,7.0,136.0,43480.0,25500.0,17.0,255.0,170.50980392156862,2.3529411764705883,6.0,85.0
13748,28.0,7.0,137.0,43480.0,25500.0,17.0,255.0,170.50980392156862,2.3529411764705883,6.0,86.0
13749,28.0,7.0,138.0,43480.0,23600.0,17.0,236.0,184.2372881355932,2.5423728813559325,6.0,87.0
13750,28.0,7.0,139.0,43480.0,23300.0,17.0,233.0,186.60944206008583,2.5751072961373387,6.0,88.0
13751,28.0,7.0,140.0,42130.0,19800.0,17.0,198.0,212.77777777777774,2.525252525252525,5.0,89.0
13752,28.0,7.0,141.0,42130.0,19800.0,17.0,198.0,212.77777777777774,2.525252525252525,5.0,90.0
13753,28.0,7.0,142.0,42130.0,19700.0,17.0,197.0,213.85786802030458,2.538071065989848,5.0,91.0
13754,28.0,7.0,143.0,43480.0,19200.0,17.0,192.0,226.45833333333331,3.125,6.0,92.0
13755,28.0,7.0,144.0,43480.0,19200.0,17.0,192.0,226.45833333333331,3.125,6.0,93.0
13756,28.0,7.0,145.0,43480.0,19800.0,17.0,198.0,219.59595959595958,3.0303030303030303,6.0,94.0
13757,28.0,7.0,146.0,43480.0,19300.0,17.0,193.0,225.28497409326428,3.1088082901554404,6.0,95.0
13758,28.0,7.0,147.0,43480.0,19300.0,17.0,193.0,225.28497409326428,3.1088082901554404,6.0,96.0
13791,28.0,8.0,81.0,246280.0,200800.0,17.0,2008.0,122.64940239043823,0.7470119521912351,15.0,30.0
13792,28.0,8.0,82.0,231480.0,191600.0,17.0,1916.0,120.81419624217119,0.7306889352818371,14.0,31.0
13793,28.0,8.0,83.0,231480.0,181200.0,17.0,1812.0,127.74834437086092,0.7726269315673292,14.0,32.0
13800,28.0,8.0,90.0,225520.0,150200.0,17.0,1502.0,150.14647137150462,0.8655126498002662,13.0,39.0
13801,28.0,8.0,91.0,225520.0,150200.0,17.0,1502.0,150.14647137150462,0.8655126498002662,13.0,40.0
13802,28.0,8.0,92.0,225520.0,143800.0,17.0,1438.0,156.82892906815022,0.9040333796940196,13.0,41.0
13812,28.0,8.0,102.0,126780.0,107500.0,17.0,1075.0,117.93488372093023,0.9302325581395348,10.0,51.0
13813,28.0,8.0,103.0,119980.0,108800.0,17.0,1088.0,110.27573529411764,0.8272058823529412,9.0,52.0
13822,28.0,8.0,112.0,119980.0,78400.0,17.0,784.0,153.03571428571428,1.1479591836734695,9.0,61.0
13823,28.0,8.0,113.0,92260.0,74400.0,17.0,744.0,124.00537634408602,1.0752688172043012,8.0,62.0
13824,28.0,8.0,114.0,92260.0,74400.0,17.0,744.0,124.00537634408602,1.0752688172043012,8.0,63.0
13826,28.0,8.0,116.0,92260.0,70600.0,17.0,706.0,130.67988668555242,1.13314447592068,8.0,65.0
13827,28.0,8.0,117.0,92260.0,70600.0,17.0,706.0,130.67988668555242,1.13314447592068,8.0,66.0
13828,28.0,8.0,118.0,75730.0,68100.0,17.0,681.0,111.20411160058737,1.027900146842878,7.0,67.0
13829,28.0,8.0,119.0,75730.0,61800.0,17.0,618.0,122.54045307443366,1.132686084142395,7.0,68.0
13830,28.0,8.0,120.0,75730.0,54900.0,17.0,549.0,137.94171220400727,1.275045537340619,7.0,69.0
13831,28.0,8.0,121.0,75730.0,54900.0,17.0,549.0,137.94171220400727,1.275045537340619,7.0,70.0
13832,28.0,8.0,122.0,75730.0,53100.0,17.0,531.0,142.6177024482109,1.3182674199623352,7.0,71.0
13833,28.0,8.0,123.0,75730.0,46600.0,17.0,466.0,162.5107296137339,1.502145922746781,7.0,72.0
13834,28.0,8.0,124.0,75730.0,46600.0,17.0,466.0,162.5107296137339,1.502145922746781,7.0,73.0
13835,28.0,8.0,125.0,75730.0,50100.0,17.0,501.0,151.15768463073852,1.3972055888223551,7.0,74.0
13836,28.0,8.0,126.0,75730.0,49000.0,17.0,490.0,154.55102040816325,1.4285714285714286,7.0,75.0
13837,28.0,8.0,127.0,75730.0,49000.0,17.0,490.0,154.55102040816325,1.4285714285714286,7.0,76.0
13838,28.0,8.0,128.0,75730.0,43400.0,17.0,434.0,174.49308755760367,1.6129032258064515,7.0,77.0
13839,28.0,8.0,129.0,75730.0,42500.0,17.0,425.0,178.18823529411762,1.647058823529412,7.0,78.0
13840,28.0,8.0,130.0,43480.0,39200.0,17.0,392.0,110.91836734693878,1.5306122448979589,6.0,79.0
13841,28.0,8.0,131.0,43480.0,39200.0,17.0,392.0,110.91836734693878,1.5306122448979589,6.0,80.0
13842,28.0,8.0,132.0,43480.0,36900.0,17.0,369.0,117.8319783197832,1.6260162601626018,6.0,81.0
13843,28.0,8.0,133.0,43480.0,29900.0,17.0,299.0,145.41806020066892,2.0066889632107023,6.0,82.0
13844,28.0,8.0,134.0,43480.0,29900.0,17.0,299.0,145.41806020066892,2.0066889632107023,6.0,83.0
13845,28.0,8.0,135.0,43480.0,30800.0,17.0,308.0,141.16883116883116,1.9480519480519483,6.0,84.0
13846,28.0,8.0,136.0,43480.0,27900.0,17.0,279.0,155.84229390681003,2.1505376344086025,6.0,85.0
13847,28.0,8.0,137.0,43480.0,27900.0,17.0,279.0,155.84229390681003,2.1505376344086025,6.0,86.0
13848,28.0,8.0,138.0,43480.0,26500.0,17.0,265.0,164.0754716981132,2.2641509433962264,6.0,87.0
13849,28.0,8.0,139.0,75730.0,25800.0,17.0,258.0,293.52713178294573,2.713178294573644,7.0,88.0
13850,28.0,8.0,140.0,43480.0,23400.0,17.0,234.0,185.81196581196582,2.564102564102564,6.0,89.0
13851,28.0,8.0,141.0,43480.0,23400.0,17.0,234.0,185.81196581196582,2.564102564102564,6.0,90.0
13852,28.0,8.0,142.0,42130.0,22300.0,17.0,223.0,188.92376681614346,2.242152466367713,5.0,91.0
13853,28.0,8.0,143.0,43480.0,22800.0,17.0,228.0,190.70175438596488,2.631578947368421,6.0,92.0
13854,28.0,8.0,144.0,43480.0,22800.0,17.0,228.0,190.70175438596488,2.631578947368421,6.0,93.0
13855,28.0,8.0,145.0,43480.0,21900.0,17.0,219.0,198.5388127853881,2.7397260273972597,6.0,94.0
13856,28.0,8.0,146.0,43480.0,19900.0,17.0,199.0,218.4924623115578,3.015075376884422,6.0,95.0
13857,28.0,8.0,147.0,43480.0,19900.0,17.0,199.0,218.4924623115578,3.015075376884422,6.0,96.0
