,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,960.0,6,3501,43.0,27.0,3846,30.0,15.0,3959,45.0,75.0,3976,12.0,65.0,3550,2.0,18.0,4271,46.0,59.0,14
,550.0,7,4260,62.0,58.0,3705,48.0,53.0,4327,20.0,61.0,4449,54.0,71.0,3871,21.0,16.0,4432,51.0,19.0,5
,2530.0,10,4330,40.0,29.0,3951,27.0,63.0,3966,6.0,24.0,4315,44.0,72.0,3501,43.0,27.0,4366,47.0,11.0,6
,6560.0,11,3942,28.0,30.0,3499,38.0,12.0,3702,33.0,69.0,3871,21.0,16.0,4260,62.0,58.0,4057,42.0,28.0,21
,180.0,12,3959,45.0,75.0,4257,36.0,22.0,3874,1.0,52.0,4271,46.0,59.0,4432,51.0,19.0,3670,56.0,38.0,2
,1440.0,1,3952,59.0,68.0,3976,12.0,65.0,3729,7.0,56.0,4060,50.0,66.0,2907,15.0,60.0,4510,65.0,73.0,5
,830.0,2,4271,46.0,59.0,2885,18.0,70.0,3705,48.0,53.0,3550,2.0,18.0,2883,11.0,62.0,4315,44.0,72.0,5
,8880.0,3,3499,38.0,12.0,3922,52.0,54.0,3890,26.0,74.0,4578,8.0,21.0,3559,14.0,67.0,4720,24.0,55.0,21
,190.0,4,3966,6.0,24.0,4057,42.0,28.0,3581,25.0,33.0,4291,60.0,13.0,3871,21.0,16.0,4694,5.0,25.0,1
,370.0,5,4432,51.0,19.0,4366,47.0,11.0,4510,65.0,73.0,3709,49.0,20.0,2380,61.0,14.0,4670,17.0,23.0,1
,470.0,6,4257,36.0,22.0,3670,56.0,38.0,4327,20.0,61.0,3702,33.0,69.0,4060,50.0,66.0,3846,30.0,15.0,1
,1270.0,7,3501,43.0,27.0,3952,59.0,68.0,3559,14.0,67.0,3976,12.0,65.0,3705,48.0,53.0,3890,26.0,74.0,2
,2590.0,8,3550,2.0,18.0,3729,7.0,56.0,4607,35.0,17.0,2883,11.0,62.0,3581,25.0,33.0,4770,13.0,64.0,14
,310.0,9,4578,8.0,21.0,3709,49.0,20.0,2907,15.0,60.0,2885,18.0,70.0,4449,54.0,71.0,4291,60.0,13.0,1
,360.0,10,3702,33.0,69.0,4257,36.0,22.0,4315,44.0,72.0,3966,6.0,24.0,4057,42.0,28.0,4432,51.0,19.0,3
,830.0,11,4366,47.0,11.0,3871,21.0,16.0,3670,56.0,38.0,4271,46.0,59.0,3499,38.0,12.0,3501,43.0,27.0,21
,300.0,12,3959,45.0,75.0,3951,27.0,63.0,4260,62.0,58.0,4330,40.0,29.0,3942,28.0,30.0,3874,1.0,52.0,2
,2730.0,1,4402,50.0,42.0,3974,36.0,18.0,4092,14.0,24.0,3722,6.0,17.0,4252,8.0,68.0,4549,61.0,45.0,5
,2800.0,2,4193,40.0,27.0,4394,11.0,16.0,3627,15.0,63.0,4287,42.0,43.0,4368,25.0,70.0,3964,5.0,39.0,19
,210.0,5,3804,60.0,56.0,4477,49.0,65.0,3851,26.0,32.0,4250,46.0,12.0,3998,35.0,55.0,4803,17.0,71.0,6
,430.0,6,3974,36.0,18.0,4544,30.0,44.0,4395,20.0,38.0,3898,2.0,11.0,4121,65.0,64.0,4212,18.0,28.0,17
,620.0,7,4394,11.0,16.0,3121,62.0,19.0,2903,54.0,14.0,4522,51.0,41.0,4551,27.0,15.0,4371,38.0,69.0,1
,830.0,8,4180,1.0,20.0,3627,15.0,63.0,3789,45.0,51.0,4241,47.0,53.0,4485,48.0,35.0,4252,8.0,68.0,16
,830.0,9,3224,56.0,50.0,4250,46.0,12.0,4368,25.0,70.0,4092,14.0,24.0,4749,9.0,67.0,4046,44.0,54.0,18
,330.0,10,4155,7.0,31.0,4402,50.0,42.0,3804,60.0,56.0,3726,12.0,29.0,4395,20.0,38.0,4351,28.0,58.0,1
,280.0,11,4544,30.0,44.0,2903,54.0,14.0,4287,42.0,43.0,4136,59.0,66.0,4288,34.0,52.0,4121,65.0,64.0,2
,4120.0,12,4477,49.0,65.0,4189,13.0,40.0,3898,2.0,11.0,4193,40.0,27.0,4371,38.0,69.0,4236,43.0,37.0,21
,510.0,1,4136,59.0,66.0,4092,14.0,24.0,3998,35.0,55.0,4485,48.0,35.0,3224,56.0,50.0,3974,36.0,18.0,2
,9680.0,2,3121,62.0,19.0,3851,26.0,32.0,3722,6.0,17.0,4189,13.0,40.0,4250,46.0,12.0,4551,27.0,15.0,8
,370.0,4,4236,43.0,37.0,4121,65.0,64.0,3726,12.0,29.0,4288,34.0,52.0,4212,18.0,28.0,4803,17.0,71.0,1
,400.0,5,4351,28.0,58.0,3898,2.0,11.0,4252,8.0,68.0,3998,35.0,55.0,4046,44.0,54.0,4495,52.0,13.0,6
,440.0,6,4092,14.0,24.0,4287,42.0,43.0,4485,48.0,35.0,4477,49.0,65.0,3722,6.0,17.0,4155,7.0,31.0,3
,1330.0,7,3851,26.0,32.0,4395,20.0,38.0,4180,1.0,20.0,4193,40.0,27.0,4402,50.0,42.0,4522,51.0,41.0,18
,280.0,8,4371,38.0,69.0,3964,5.0,39.0,4551,27.0,15.0,3224,56.0,50.0,4803,17.0,71.0,4368,25.0,70.0,5
,2540.0,10,4287,42.0,43.0,3726,12.0,29.0,4189,13.0,40.0,4236,43.0,37.0,4544,30.0,44.0,3804,60.0,56.0,21
,320.0,11,4288,34.0,52.0,4351,28.0,58.0,4477,49.0,65.0,3121,62.0,19.0,4180,1.0,20.0,4403,33.0,59.0,2
,4050.0,12,3898,2.0,11.0,4136,59.0,66.0,4371,38.0,69.0,2903,54.0,14.0,4155,7.0,31.0,4402,50.0,42.0,12
,190.0,1,4287,42.0,43.0,4368,25.0,70.0,4046,44.0,54.0,4394,11.0,16.0,3974,36.0,18.0,4803,17.0,71.0,1
,300.0,2,4403,33.0,59.0,4551,27.0,15.0,4212,18.0,28.0,4477,49.0,65.0,4485,48.0,35.0,3789,45.0,51.0,3
,160.0,4,3898,2.0,11.0,4252,8.0,68.0,4544,30.0,44.0,4402,50.0,42.0,4522,51.0,41.0,3722,6.0,17.0,2
,260.0,5,4121,65.0,64.0,4236,43.0,37.0,3964,5.0,39.0,4250,46.0,12.0,4749,9.0,67.0,3998,35.0,55.0,1
,1310.0,6,4368,25.0,70.0,4155,7.0,31.0,4288,34.0,52.0,4189,13.0,40.0,3804,60.0,56.0,4092,14.0,24.0,6
,360.0,10,4136,59.0,66.0,4121,65.0,64.0,3898,2.0,11.0,3804,60.0,56.0,4193,40.0,27.0,4288,34.0,52.0,2
