,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
8706,18.0,6.0,144.0,19450.0,11400.0,37.0,114.0,170.61403508771932,5.263157894736842,6.0,93.0
8806,18.0,7.0,145.0,29820.0,16200.0,37.0,162.0,184.0740740740741,4.938271604938271,8.0,94.0
8807,18.0,7.0,146.0,20640.0,15500.0,37.0,155.0,133.16129032258064,4.516129032258063,7.0,95.0
8808,18.0,7.0,147.0,17040.0,15300.0,37.0,153.0,111.37254901960785,3.92156862745098,6.0,96.0
9488,20.0,4.0,134.0,18030.0,14600.0,23.0,146.0,123.49315068493149,3.4246575342465757,5.0,83.0
9489,20.0,4.0,135.0,16860.0,9600.0,23.0,96.0,175.625,4.166666666666666,4.0,84.0
9490,20.0,4.0,136.0,18030.0,10400.0,23.0,104.0,173.36538461538458,4.807692307692308,5.0,85.0
9491,20.0,4.0,137.0,16860.0,9500.0,23.0,95.0,177.4736842105263,4.2105263157894735,4.0,86.0
9492,20.0,4.0,138.0,16860.0,5700.0,23.0,57.0,295.7894736842105,7.0175438596491215,4.0,87.0
9493,20.0,4.0,139.0,16860.0,6200.0,23.0,62.0,271.9354838709677,6.451612903225807,4.0,88.0
9698,20.0,6.0,146.0,18030.0,15200.0,23.0,152.0,118.61842105263159,3.2894736842105265,5.0,95.0
9699,20.0,6.0,147.0,16860.0,14900.0,23.0,149.0,113.1543624161074,2.684563758389262,4.0,96.0
9790,20.0,7.0,139.0,49760.0,30900.0,23.0,309.0,161.03559870550163,2.5889967637540456,8.0,88.0
9792,20.0,7.0,141.0,49760.0,29400.0,23.0,294.0,169.2517006802721,2.7210884353741496,8.0,90.0
9893,20.0,8.0,143.0,49760.0,34000.0,23.0,340.0,146.35294117647058,2.3529411764705883,8.0,92.0
9894,20.0,8.0,144.0,49760.0,29900.0,23.0,299.0,166.42140468227424,2.6755852842809364,8.0,93.0
9895,20.0,8.0,145.0,38060.0,29600.0,23.0,296.0,128.5810810810811,2.3648648648648654,7.0,94.0
9896,20.0,8.0,146.0,33380.0,27400.0,23.0,274.0,121.8248175182482,2.18978102189781,6.0,95.0
9897,20.0,8.0,147.0,49760.0,29000.0,23.0,290.0,171.58620689655174,2.7586206896551726,8.0,96.0
10075,21.0,5.0,127.0,27860.0,23800.0,91.0,238.0,117.05882352941177,8.403361344537815,20.0,76.0
10388,21.0,8.0,143.0,28100.0,24900.0,91.0,249.0,112.85140562248995,8.032128514056225,20.0,92.0
13443,28.0,4.0,129.0,43830.0,29800.0,19.0,298.0,147.08053691275168,2.684563758389262,8.0,78.0
13444,28.0,4.0,130.0,36420.0,26800.0,19.0,268.0,135.8955223880597,1.8656716417910448,5.0,79.0
13445,28.0,4.0,131.0,36420.0,21900.0,19.0,219.0,166.3013698630137,2.28310502283105,5.0,80.0
13446,28.0,4.0,132.0,36420.0,21900.0,19.0,219.0,166.3013698630137,2.28310502283105,5.0,81.0
13447,28.0,4.0,133.0,36420.0,19000.0,19.0,190.0,191.68421052631575,2.631578947368421,5.0,82.0
13448,28.0,4.0,134.0,37820.0,24400.0,19.0,244.0,155.0,2.459016393442623,6.0,83.0
13449,28.0,4.0,135.0,37820.0,24400.0,19.0,244.0,155.0,2.459016393442623,6.0,84.0
13450,28.0,4.0,136.0,36420.0,20400.0,19.0,204.0,178.52941176470588,2.4509803921568634,5.0,85.0
13451,28.0,4.0,137.0,36420.0,15800.0,19.0,158.0,230.50632911392404,3.1645569620253164,5.0,86.0
13452,28.0,4.0,138.0,36420.0,15800.0,19.0,158.0,230.50632911392404,3.1645569620253164,5.0,87.0
13453,28.0,4.0,139.0,36420.0,17400.0,19.0,174.0,209.31034482758616,2.8735632183908044,5.0,88.0
