,date,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2013-04-28,2680.0,10,4074,31.0,49.0,4403,38.0,42.0,4601,37.0,14.0,4049,32.0,58.0,4551,18.0,66.0,3365,28.0,54.0,7
,2013-04-28,1300.0,11,3942,52.0,60.0,4250,25.0,25.0,3742,27.0,36.0,4472,24.0,67.0,3802,44.0,28.0,3006,15.0,41.0,5
,2013-04-28,4700.0,12,3703,11.0,55.0,3744,14.0,15.0,3295,48.0,57.0,3887,12.0,16.0,4356,50.0,38.0,3955,54.0,11.0,12
,2013-05-03,620.0,2,4089,12.0,49.0,3875,15.0,53.0,3056,33.0,24.0,4015,60.0,73.0,3878,23.0,69.0,3976,38.0,25.0,1
,2013-05-03,660.0,3,3731,25.0,38.0,2930,19.0,54.0,4065,41.0,45.0,3864,62.0,58.0,4361,68.0,13.0,4635,27.0,11.0,13
,2013-05-03,670.0,4,4108,31.0,71.0,3052,13.0,44.0,3723,16.0,57.0,4198,26.0,31.0,3883,65.0,70.0,4510,29.0,61.0,6
,2013-05-03,1280.0,5,3884,32.0,43.0,3024,17.0,19.0,3215,66.0,16.0,4149,70.0,62.0,4172,67.0,40.0,4694,58.0,27.0,27
,2013-05-03,1280.0,6,3980,35.0,55.0,3661,14.0,41.0,3878,23.0,69.0,3711,61.0,15.0,3567,69.0,75.0,4536,11.0,14.0,22
,2013-05-03,22730.0,7,4032,57.0,42.0,3289,18.0,47.0,4601,20.0,52.0,3875,15.0,53.0,4635,27.0,11.0,4237,39.0,60.0,103
,2013-05-03,770.0,8,3684,63.0,17.0,4153,30.0,12.0,3128,36.0,74.0,3723,16.0,57.0,3976,38.0,25.0,3864,62.0,58.0,11
,2013-05-03,1520.0,9,4198,26.0,31.0,4009,22.0,37.0,3884,32.0,43.0,4065,41.0,45.0,4722,59.0,30.0,3056,33.0,24.0,107
,2013-05-03,12670.0,10,3661,14.0,41.0,4045,64.0,64.0,2930,19.0,54.0,4089,12.0,49.0,4263,21.0,59.0,4280,40.0,65.0,51
,2013-05-03,1570.0,11,3052,13.0,44.0,3731,25.0,38.0,4149,70.0,62.0,4601,20.0,52.0,4493,24.0,50.0,4015,60.0,73.0,68
,2013-05-03,3550.0,12,3024,17.0,19.0,3711,61.0,15.0,4064,28.0,23.0,4108,31.0,71.0,4237,39.0,60.0,4361,68.0,13.0,16
,2013-05-04,620.0,1,3056,33.0,24.0,3864,62.0,58.0,4493,24.0,50.0,4510,29.0,61.0,4280,40.0,65.0,4722,59.0,30.0,2
,2013-05-04,2460.0,2,4064,28.0,23.0,4149,70.0,62.0,3731,25.0,38.0,3661,14.0,41.0,3215,66.0,16.0,3723,16.0,57.0,2
,2013-05-04,1450.0,3,3711,61.0,15.0,4601,20.0,52.0,3883,65.0,70.0,3980,35.0,55.0,3052,13.0,44.0,3289,18.0,47.0,22
,2013-05-04,710.0,4,4172,67.0,40.0,3976,38.0,25.0,4015,60.0,73.0,4361,68.0,13.0,4032,57.0,42.0,4153,30.0,12.0,9
,2013-05-04,1790.0,5,3878,23.0,69.0,4065,41.0,45.0,4237,39.0,60.0,3567,69.0,75.0,3875,15.0,53.0,4694,58.0,27.0,1
,2013-05-04,460.0,6,4443,34.0,67.0,3056,33.0,24.0,3661,14.0,41.0,3884,32.0,43.0,4670,37.0,26.0,3684,63.0,17.0,28
,2013-05-04,980.0,7,4263,21.0,59.0,4064,28.0,23.0,3711,61.0,15.0,4009,22.0,37.0,4045,64.0,64.0,4493,24.0,50.0,1
,2013-05-04,12430.0,8,3883,65.0,70.0,4536,11.0,14.0,4280,40.0,65.0,2930,19.0,54.0,4153,30.0,12.0,4635,27.0,11.0,49
,2013-05-04,850.0,9,3128,36.0,74.0,4510,29.0,61.0,3875,15.0,53.0,3731,25.0,38.0,4108,31.0,71.0,4032,57.0,42.0,75
,2013-05-04,1010.0,10,4015,60.0,73.0,3567,69.0,75.0,3289,18.0,47.0,3215,66.0,16.0,4722,59.0,30.0,3024,17.0,19.0,18
,2013-05-04,2040.0,11,4149,70.0,62.0,4263,21.0,59.0,4361,68.0,13.0,4443,34.0,67.0,4694,58.0,27.0,4089,12.0,49.0,5
,2013-05-04,820.0,12,4237,39.0,60.0,3980,35.0,55.0,4009,22.0,37.0,4172,67.0,40.0,3684,63.0,17.0,4198,26.0,31.0,11
,2013-05-05,3820.0,2,4361,68.0,13.0,3980,35.0,55.0,3684,63.0,17.0,3289,18.0,47.0,3884,32.0,43.0,3731,25.0,38.0,9
,2013-05-05,1140.0,3,3056,33.0,24.0,4015,60.0,73.0,4263,21.0,59.0,4670,37.0,26.0,4149,70.0,62.0,3878,23.0,69.0,5
