,date,result_com,number_race,racer_1_ID,racer_2_ID,racer_3_ID,racer_4_ID,racer_5_ID,racer_6_ID,money,racer_1_b,racer_1_m,racer_2_b,racer_2_m,racer_3_b,racer_3_m,racer_4_b,racer_4_m,racer_5_b,racer_5_m,racer_6_b,racer_6_m
,2018-04-28,6,2,4171,3794,4315,4498,3936,4164,380.0,37.0,67.0,56.0,37.0,41.0,46.0,14.0,61.0,47.0,57.0,25.0,16.0
,2018-04-28,14,3,4248,4070,3843,4271,4259,4374,9260.0,52.0,39.0,63.0,25.0,57.0,30.0,30.0,45.0,33.0,23.0,53.0,71.0
,2018-04-28,5,5,4241,4747,4096,3459,4778,4919,340.0,36.0,31.0,22.0,18.0,76.0,17.0,24.0,76.0,23.0,13.0,29.0,40.0
,2018-04-28,6,6,3568,4842,4271,4174,3964,4553,610.0,38.0,22.0,61.0,48.0,30.0,45.0,32.0,59.0,27.0,65.0,11.0,75.0
,2018-04-28,74,7,3794,4668,3214,3779,3843,4008,490.0,56.0,37.0,55.0,32.0,50.0,51.0,54.0,14.0,57.0,30.0,51.0,24.0
,2018-04-28,53,8,3508,4498,3944,4778,4070,3491,1900.0,46.0,54.0,14.0,61.0,28.0,62.0,23.0,13.0,63.0,25.0,65.0,36.0
,2018-04-28,9,9,3501,4004,4164,4248,4969,5011,740.0,20.0,77.0,40.0,34.0,25.0,16.0,52.0,39.0,43.0,53.0,26.0,69.0
,2018-04-28,12,10,4259,3568,4241,3349,4315,2912,4700.0,33.0,23.0,38.0,22.0,36.0,31.0,17.0,73.0,41.0,46.0,67.0,70.0
,2018-04-28,17,11,4096,3779,3906,3935,3804,3527,2760.0,76.0,17.0,54.0,14.0,69.0,20.0,15.0,11.0,19.0,55.0,49.0,64.0
,2018-04-28,44,12,4174,3777,4171,4000,3975,3944,3500.0,32.0,59.0,73.0,60.0,37.0,67.0,13.0,72.0,45.0,63.0,28.0,62.0
,2018-04-29,1,1,3349,3936,4374,4668,4004,5011,520.0,17.0,73.0,47.0,57.0,53.0,71.0,55.0,32.0,40.0,34.0,26.0,69.0
,2018-04-29,1,2,4070,4241,3501,3794,4969,4008,200.0,63.0,25.0,36.0,31.0,20.0,77.0,56.0,37.0,43.0,53.0,51.0,24.0
,2018-04-29,32,4,4164,3843,4259,4096,3459,3964,6900.0,25.0,16.0,57.0,30.0,33.0,23.0,76.0,17.0,24.0,76.0,27.0,65.0
,2018-04-29,6,5,3906,4271,3777,4004,4143,4842,640.0,69.0,20.0,30.0,45.0,73.0,60.0,40.0,34.0,68.0,52.0,61.0,48.0
,2018-04-29,32,6,4747,4171,4668,3944,3214,4498,700.0,22.0,18.0,37.0,67.0,55.0,32.0,28.0,62.0,50.0,51.0,14.0,61.0
,2018-04-29,14,7,4553,3508,4096,3936,3527,4248,1420.0,11.0,75.0,46.0,54.0,76.0,17.0,47.0,57.0,49.0,64.0,52.0,39.0
,2018-04-29,71,8,3935,3491,4143,3779,4000,4008,9370.0,15.0,11.0,65.0,36.0,68.0,52.0,54.0,14.0,13.0,72.0,51.0,24.0
,2018-04-29,9,9,4315,3964,2912,3501,4919,5011,860.0,41.0,46.0,27.0,65.0,67.0,70.0,20.0,77.0,29.0,40.0,26.0,69.0
,2018-04-29,2,10,3527,4174,4241,4374,3777,3459,1070.0,49.0,64.0,32.0,59.0,36.0,31.0,53.0,71.0,73.0,60.0,24.0,76.0
,2018-04-29,8,11,3944,3804,3935,4070,3349,3843,4090.0,28.0,62.0,19.0,55.0,15.0,11.0,63.0,25.0,17.0,73.0,57.0,30.0
,2018-04-29,2,12,3779,4259,3906,3975,4171,3568,1220.0,54.0,14.0,33.0,23.0,69.0,20.0,45.0,63.0,37.0,67.0,38.0,22.0
,2018-04-30,5,1,3777,4747,4668,4164,4969,4004,620.0,73.0,60.0,22.0,18.0,55.0,32.0,25.0,16.0,43.0,53.0,40.0,34.0
,2018-04-30,22,2,3843,3936,3935,4315,3508,3214,10560.0,57.0,30.0,47.0,57.0,15.0,11.0,41.0,46.0,46.0,54.0,50.0,51.0
,2018-04-30,9,3,4241,4553,4842,3527,4778,4143,410.0,36.0,31.0,11.0,75.0,61.0,48.0,49.0,64.0,23.0,13.0,68.0,52.0
,2018-04-30,19,4,4271,3491,3804,4171,3794,3501,2410.0,30.0,45.0,65.0,36.0,19.0,55.0,37.0,67.0,56.0,37.0,20.0,77.0
,2018-04-30,10,5,3568,3964,3975,4374,4668,4008,1280.0,38.0,22.0,27.0,65.0,45.0,63.0,53.0,71.0,55.0,32.0,51.0,24.0
,2018-04-30,2,6,4248,2912,4164,4747,4919,5011,420.0,52.0,39.0,67.0,70.0,25.0,16.0,22.0,18.0,29.0,40.0,26.0,69.0
,2018-04-30,30,8,4778,4000,3459,3779,4004,3804,13930.0,23.0,13.0,13.0,72.0,24.0,76.0,54.0,14.0,40.0,34.0,19.0,55.0
,2018-04-30,4,9,4171,4096,4315,4241,4271,3568,1380.0,37.0,67.0,76.0,17.0,41.0,46.0,36.0,31.0,30.0,45.0,38.0,22.0
