,date,result_com,number_race,racer_1_ID,racer_2_ID,racer_3_ID,racer_4_ID,racer_5_ID,racer_6_ID,money,racer_1_b,racer_1_m,racer_2_b,racer_2_m,racer_3_b,racer_3_m,racer_4_b,racer_4_m,racer_5_b,racer_5_m,racer_6_b,racer_6_m
,2017-04-18,19,11,4361,4101,3957,3362,4828,3904,8300.0,59.0,28.0,65.0,31.0,37.0,30.0,61.0,18.0,54.0,40.0,24.0,59.0
,2017-04-18,2,12,4084,4335,4259,4451,4193,3839,650.0,14.0,37.0,69.0,67.0,25.0,22.0,67.0,19.0,44.0,73.0,30.0,64.0
,2017-04-19,2,1,4155,4570,4234,3976,3365,4942,950.0,36.0,36.0,57.0,13.0,76.0,60.0,66.0,21.0,50.0,68.0,40.0,23.0
,2017-04-19,43,2,4259,4562,3176,4754,4076,4814,5690.0,25.0,22.0,53.0,33.0,56.0,46.0,29.0,24.0,16.0,39.0,32.0,47.0
,2017-04-19,23,3,4492,4743,2538,3989,3839,3236,3110.0,71.0,52.0,68.0,57.0,60.0,34.0,52.0,38.0,30.0,64.0,48.0,48.0
,2017-04-19,7,4,3904,3335,4771,4213,4335,3957,580.0,24.0,59.0,15.0,41.0,35.0,61.0,43.0,66.0,69.0,67.0,37.0,30.0
,2017-04-19,6,5,4101,3365,3976,4828,4421,4681,890.0,65.0,31.0,50.0,68.0,66.0,21.0,54.0,40.0,39.0,63.0,18.0,15.0
,2017-04-19,76,6,3769,3176,3989,4234,4361,4824,20800.0,46.0,69.0,56.0,46.0,52.0,38.0,76.0,60.0,59.0,28.0,33.0,43.0
,2017-04-19,1,7,4193,4814,4213,3236,4570,4134,2120.0,44.0,73.0,32.0,47.0,43.0,66.0,48.0,48.0,57.0,13.0,72.0,56.0
,2017-04-19,2,8,3839,3957,4903,2538,4562,4942,1080.0,30.0,64.0,37.0,30.0,41.0,50.0,60.0,34.0,53.0,33.0,40.0,23.0
,2017-04-19,3,10,4361,4828,4259,4771,4155,4743,1450.0,59.0,28.0,54.0,40.0,25.0,22.0,35.0,61.0,36.0,36.0,68.0,57.0
,2017-04-19,5,11,4335,4492,4101,4193,4903,3769,770.0,69.0,67.0,71.0,52.0,65.0,31.0,44.0,73.0,41.0,50.0,46.0,69.0
,2017-04-19,41,12,3362,4451,4084,3458,4601,4467,4230.0,61.0,18.0,67.0,19.0,14.0,37.0,62.0,58.0,12.0,49.0,11.0,14.0
,2017-04-21,5,1,3944,2568,3025,3171,4248,4948,600.0,34.0,73.0,57.0,21.0,35.0,65.0,33.0,28.0,41.0,29.0,20.0,75.0
,2017-04-21,11,2,3906,4553,4164,4498,3567,3936,1440.0,26.0,56.0,13.0,12.0,56.0,60.0,49.0,40.0,27.0,36.0,11.0,70.0
,2017-04-21,1,3,4299,4096,4106,3539,4315,4288,3910.0,29.0,16.0,39.0,33.0,63.0,50.0,15.0,67.0,51.0,38.0,23.0,74.0
,2017-04-21,51,4,3964,3349,3574,3257,3680,3661,3310.0,12.0,20.0,50.0,26.0,73.0,11.0,52.0,63.0,75.0,48.0,45.0,39.0
,2017-04-21,21,5,3151,2958,3662,4248,3434,4919,2450.0,64.0,47.0,18.0,35.0,19.0,54.0,41.0,29.0,43.0,72.0,21.0,27.0
,2017-04-21,5,6,2912,4747,4004,4164,4948,3571,870.0,14.0,76.0,68.0,32.0,22.0,69.0,56.0,60.0,20.0,75.0,40.0,53.0
,2017-04-21,2,7,4715,4498,4531,3501,4299,3777,860.0,60.0,45.0,49.0,40.0,58.0,15.0,38.0,51.0,29.0,16.0,28.0,61.0
,2017-04-21,101,8,4603,4523,4315,3567,3636,3779,1130.0,47.0,55.0,30.0,25.0,51.0,38.0,27.0,36.0,70.0,64.0,65.0,44.0
,2017-04-21,25,9,3434,4352,3964,4106,4747,3843,2950.0,43.0,72.0,61.0,18.0,12.0,20.0,63.0,50.0,68.0,32.0,17.0,17.0
,2017-04-21,19,10,3284,3680,4715,3662,3539,4553,11000.0,55.0,71.0,75.0,48.0,60.0,45.0,19.0,54.0,15.0,67.0,13.0,12.0
,2017-04-21,61,11,3257,3747,3906,4288,4523,3501,3990.0,52.0,63.0,74.0,62.0,26.0,56.0,23.0,74.0,30.0,25.0,38.0,51.0
,2017-04-21,3,12,4352,3777,3779,3349,3944,4096,1920.0,61.0,18.0,28.0,61.0,65.0,44.0,50.0,26.0,34.0,73.0,39.0,33.0
,2017-04-22,5,1,4288,3171,3936,3636,4919,4164,470.0,23.0,74.0,33.0,28.0,11.0,70.0,70.0,64.0,21.0,27.0,56.0,60.0
,2017-04-22,5,2,3501,3025,4523,4603,2568,4004,690.0,38.0,51.0,35.0,65.0,30.0,25.0,47.0,55.0,57.0,21.0,22.0,69.0
,2017-04-22,25,4,3661,3662,3257,4531,3151,4299,2180.0,45.0,39.0,19.0,54.0,52.0,63.0,58.0,15.0,64.0,47.0,29.0,16.0
,2017-04-22,6,5,3349,3936,3284,2912,4106,4948,570.0,50.0,26.0,11.0,70.0,55.0,71.0,14.0,76.0,63.0,50.0,20.0,75.0
,2017-04-22,9,6,4498,4248,2568,3964,2958,4919,930.0,49.0,40.0,41.0,29.0,57.0,21.0,12.0,20.0,18.0,35.0,21.0,27.0
,2017-04-22,61,7,4747,4603,3636,3779,3747,3539,1390.0,68.0,32.0,47.0,55.0,70.0,64.0,65.0,44.0,74.0,62.0,15.0,67.0
,2017-04-22,100,8,3171,4531,3777,4096,3571,3025,77040.0,33.0,28.0,58.0,15.0,28.0,61.0,39.0,33.0,40.0,53.0,35.0,65.0
,2017-04-22,30,9,4315,3906,3661,4004,2912,3944,8060.0,51.0,38.0,26.0,56.0,45.0,39.0,22.0,69.0,14.0,76.0,34.0,73.0
,2017-04-22,74,10,3574,3257,3349,4523,4553,2958,13490.0,73.0,11.0,52.0,63.0,50.0,26.0,30.0,25.0,13.0,12.0,18.0,35.0
,2017-04-22,10,11,3777,3501,4352,3680,3662,3747,2080.0,28.0,61.0,38.0,51.0,61.0,18.0,75.0,48.0,19.0,54.0,74.0,62.0
,2017-04-22,20,12,3779,3284,4096,3151,4715,3906,6490.0,65.0,44.0,55.0,71.0,39.0,31.0,64.0,47.0,60.0,45.0,26.0,56.0
,2017-04-23,3,2,4523,4553,3151,3636,4004,3434,700.0,30.0,25.0,13.0,12.0,64.0,47.0,70.0,64.0,22.0,69.0,43.0,72.0
,2017-04-23,67,3,4248,3661,3567,3779,4531,3171,1070.0,41.0,29.0,45.0,39.0,27.0,36.0,65.0,44.0,58.0,15.0,33.0,28.0
,2017-04-23,16,4,3539,3944,3680,3571,3025,3257,3030.0,15.0,67.0,34.0,73.0,75.0,48.0,40.0,53.0,35.0,65.0,52.0,63.0
,2017-04-23,22,5,3777,4715,4315,3936,3964,4603,4650.0,28.0,61.0,60.0,45.0,51.0,38.0,11.0,70.0,12.0,20.0,47.0,55.0
,2017-04-23,94,6,4553,3349,2958,4747,3284,4352,38030.0,13.0,12.0,50.0,26.0,18.0,35.0,68.0,32.0,55.0,71.0,61.0,18.0
,2017-04-23,4,7,3747,3567,3025,4288,4498,3574,6380.0,74.0,62.0,27.0,36.0,35.0,65.0,23.0,74.0,49.0,40.0,73.0,11.0
,2017-04-23,1,8,4004,4164,3571,4248,4948,4315,670.0,22.0,69.0,56.0,60.0,40.0,53.0,41.0,29.0,20.0,75.0,51.0,38.0
,2017-04-23,31,9,2568,4096,3434,4106,3661,3349,3070.0,57.0,21.0,39.0,31.0,43.0,72.0,63.0,50.0,45.0,39.0,50.0,26.0
,2017-04-23,6,10,4288,3964,3539,2958,3906,3151,1760.0,23.0,74.0,12.0,20.0,15.0,67.0,18.0,35.0,26.0,56.0,64.0,47.0
,2017-04-23,24,11,3944,3779,2912,4523,3501,4715,1220.0,34.0,73.0,65.0,44.0,14.0,76.0,30.0,25.0,38.0,51.0,60.0,45.0
,2017-04-23,3,12,4096,3777,4498,3284,3257,3680,920.0,39.0,31.0,28.0,61.0,49.0,40.0,55.0,71.0,52.0,63.0,75.0,48.0
,2017-04-24,1,1,3349,3571,4299,3636,4164,4948,480.0,50.0,26.0,40.0,53.0,29.0,59.0,70.0,64.0,56.0,60.0,20.0,75.0
,2017-04-24,9,2,3151,3434,3567,3662,3171,2568,730.0,64.0,47.0,43.0,72.0,27.0,36.0,19.0,54.0,33.0,28.0,57.0,21.0
,2017-04-24,46,3,3680,3747,4498,4715,4919,3284,14410.0,75.0,48.0,74.0,62.0,49.0,40.0,60.0,45.0,21.0,27.0,55.0,71.0
,2017-04-24,26,4,2958,4531,3777,3906,3257,2912,12140.0,18.0,35.0,58.0,15.0,28.0,61.0,26.0,56.0,52.0,63.0,14.0,76.0
,2017-04-24,5,5,4096,3636,3661,3025,4248,4747,1170.0,39.0,31.0,70.0,64.0,45.0,39.0,35.0,65.0,41.0,29.0,68.0,32.0
,2017-04-24,83,6,3936,4299,3171,4603,4553,4919,3560.0,11.0,70.0,29.0,59.0,33.0,28.0,47.0,55.0,13.0,12.0,21.0,27.0
,2017-04-24,108,7,3501,4004,4106,3151,4531,4352,29130.0,38.0,51.0,22.0,69.0,63.0,50.0,64.0,47.0,58.0,15.0,61.0,18.0
,2017-04-24,119,8,4164,2912,4288,3680,3944,3574,5570.0,56.0,60.0,14.0,76.0,23.0,74.0,75.0,48.0,34.0,73.0,73.0,11.0
,2017-04-24,13,9,3025,3779,4315,2568,3747,3964,5610.0,35.0,65.0,65.0,44.0,51.0,38.0,57.0,21.0,74.0,62.0,12.0,20.0
,2017-04-24,1,10,3906,3539,4004,4096,4603,4498,1490.0,26.0,56.0,15.0,67.0,22.0,69.0,39.0,31.0,47.0,55.0,49.0,40.0
,2017-04-24,29,11,3257,4715,3944,3661,3936,4523,22380.0,52.0,63.0,60.0,45.0,34.0,73.0,45.0,39.0,11.0,70.0,30.0,25.0
,2017-04-24,15,12,3779,3284,3501,4288,3777,3662,1590.0,65.0,44.0,55.0,71.0,38.0,51.0,23.0,74.0,28.0,61.0,19.0,54.0
,2017-04-25,97,1,3284,4603,3151,3636,4919,4948,67430.0,55.0,71.0,47.0,55.0,64.0,47.0,70.0,64.0,21.0,27.0,20.0,75.0
,2017-04-25,10,2,3349,4315,3501,2912,3171,4248,1280.0,50.0,26.0,51.0,38.0,38.0,51.0,14.0,76.0,33.0,28.0,41.0,29.0
,2017-04-25,74,3,3567,3936,3777,3574,2958,3964,39020.0,27.0,36.0,11.0,70.0,28.0,61.0,73.0,11.0,18.0,35.0,12.0,20.0
,2017-04-25,10,4,4523,3571,4106,4715,4288,3434,2310.0,30.0,25.0,40.0,53.0,63.0,50.0,60.0,45.0,23.0,74.0,43.0,72.0
,2017-04-25,34,5,3747,4164,4553,3906,4299,4948,8450.0,74.0,62.0,56.0,60.0,13.0,12.0,26.0,56.0,29.0,59.0,20.0,75.0
