,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,3410.0,11,4174,32.0,59.0,4096,76.0,17.0,3568,38.0,22.0,3804,19.0,55.0,4498,14.0,61.0,3777,73.0,60.0,13
,2490.0,12,4070,63.0,25.0,4171,37.0,67.0,3975,45.0,63.0,3349,17.0,73.0,4241,36.0,31.0,3906,69.0,20.0,3
,2590.0,1,3777,73.0,60.0,2912,67.0,70.0,3508,46.0,54.0,3214,50.0,51.0,4842,61.0,48.0,4747,22.0,18.0,6
,380.0,2,4171,37.0,67.0,3794,56.0,37.0,4315,41.0,46.0,4498,14.0,61.0,3936,47.0,57.0,4164,25.0,16.0,6
,9260.0,3,4248,52.0,39.0,4070,63.0,25.0,3843,57.0,30.0,4271,30.0,45.0,4259,33.0,23.0,4374,53.0,71.0,14
,340.0,5,4241,36.0,31.0,4747,22.0,18.0,4096,76.0,17.0,3459,24.0,76.0,4778,23.0,13.0,4919,29.0,40.0,5
,610.0,6,3568,38.0,22.0,4842,61.0,48.0,4271,30.0,45.0,4174,32.0,59.0,3964,27.0,65.0,4553,11.0,75.0,6
,490.0,7,3794,56.0,37.0,4668,55.0,32.0,3214,50.0,51.0,3779,54.0,14.0,3843,57.0,30.0,4008,51.0,24.0,74
,1900.0,8,3508,46.0,54.0,4498,14.0,61.0,3944,28.0,62.0,4778,23.0,13.0,4070,63.0,25.0,3491,65.0,36.0,53
,740.0,9,3501,20.0,77.0,4004,40.0,34.0,4164,25.0,16.0,4248,52.0,39.0,4969,43.0,53.0,5011,26.0,69.0,9
,4700.0,10,4259,33.0,23.0,3568,38.0,22.0,4241,36.0,31.0,3349,17.0,73.0,4315,41.0,46.0,2912,67.0,70.0,12
,2760.0,11,4096,76.0,17.0,3779,54.0,14.0,3906,69.0,20.0,3935,15.0,11.0,3804,19.0,55.0,3527,49.0,64.0,17
,3500.0,12,4174,32.0,59.0,3777,73.0,60.0,4171,37.0,67.0,4000,13.0,72.0,3975,45.0,63.0,3944,28.0,62.0,44
,520.0,1,3349,17.0,73.0,3936,47.0,57.0,4374,53.0,71.0,4668,55.0,32.0,4004,40.0,34.0,5011,26.0,69.0,1
,200.0,2,4070,63.0,25.0,4241,36.0,31.0,3501,20.0,77.0,3794,56.0,37.0,4969,43.0,53.0,4008,51.0,24.0,1
,6900.0,4,4164,25.0,16.0,3843,57.0,30.0,4259,33.0,23.0,4096,76.0,17.0,3459,24.0,76.0,3964,27.0,65.0,32
