,date,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2015-04-28,10710.0,1,3365,20.0,91.0,4440,60.0,57.0,4628,65.0,94.0,3698,75.0,73.0,4857,77.0,50.0,4487,69.0,53.0,11
,2015-04-28,480.0,2,3699,38.0,85.0,4191,31.0,58.0,2972,59.0,72.0,3951,80.0,14.0,4824,53.0,59.0,3006,56.0,88.0,2
,2015-04-28,35960.0,3,3312,10.0,68.0,3281,23.0,74.0,4466,7.0,84.0,2876,30.0,76.0,3850,21.0,19.0,4278,12.0,26.0,76
,2015-04-28,3320.0,4,3596,3.0,80.0,4356,79.0,64.0,3709,5.0,62.0,4057,27.0,16.0,4067,62.0,38.0,3120,67.0,11.0,3
,2015-04-28,2060.0,5,3814,70.0,15.0,3682,32.0,89.0,3445,14.0,69.0,3881,71.0,30.0,3867,29.0,29.0,4857,77.0,50.0,11
,2015-04-28,820.0,6,3769,52.0,23.0,3891,73.0,77.0,3904,72.0,37.0,4182,64.0,31.0,2992,6.0,33.0,4824,53.0,59.0,82
,2015-04-28,10080.0,7,3984,66.0,10.0,4147,58.0,61.0,3673,74.0,90.0,3842,18.0,67.0,2972,59.0,72.0,4508,25.0,55.0,72
,2015-04-28,5110.0,8,4152,61.0,34.0,4162,54.0,36.0,3545,63.0,56.0,3927,24.0,13.0,3833,76.0,52.0,4056,33.0,92.0,88
,2015-04-28,500.0,9,4278,12.0,26.0,3881,71.0,30.0,3281,23.0,74.0,4067,62.0,38.0,4191,31.0,58.0,3904,72.0,37.0,2
,2015-04-28,550.0,11,2992,6.0,33.0,4057,27.0,16.0,3984,66.0,10.0,3699,38.0,85.0,3682,32.0,89.0,3312,10.0,68.0,1
,2015-04-28,5040.0,12,4162,54.0,36.0,3673,74.0,90.0,3891,73.0,77.0,3445,14.0,69.0,4466,7.0,84.0,3709,5.0,62.0,4
,2015-04-29,15220.0,1,3006,56.0,88.0,2972,59.0,72.0,3709,5.0,62.0,3545,63.0,56.0,3927,24.0,13.0,4857,77.0,50.0,20
,2015-04-29,1120.0,2,3850,21.0,19.0,4466,7.0,84.0,3682,32.0,89.0,3904,72.0,37.0,3445,14.0,69.0,4628,65.0,94.0,9
,2015-04-29,8050.0,3,4191,31.0,58.0,3673,74.0,90.0,3365,20.0,91.0,3596,3.0,80.0,3120,67.0,11.0,4152,61.0,34.0,15
,2015-04-29,1490.0,5,4056,33.0,92.0,4067,62.0,38.0,2972,59.0,72.0,3312,10.0,68.0,4182,64.0,31.0,4824,53.0,59.0,3
,2015-04-29,1130.0,6,3709,5.0,62.0,4162,54.0,36.0,3867,29.0,29.0,4356,79.0,64.0,4628,65.0,94.0,4147,58.0,61.0,29
,2015-04-29,670.0,7,3951,80.0,87.0,4487,69.0,53.0,3445,14.0,69.0,3984,66.0,10.0,3891,73.0,77.0,3596,3.0,80.0,10
,2015-04-29,9340.0,8,4466,7.0,84.0,4056,33.0,92.0,3120,67.0,11.0,4152,61.0,34.0,3698,75.0,73.0,4508,25.0,55.0,7
,2015-04-29,880.0,9,3833,76.0,52.0,3867,29.0,29.0,4182,64.0,31.0,3850,21.0,19.0,3545,63.0,56.0,3365,20.0,91.0,2
,2015-04-29,1820.0,10,3904,72.0,37.0,3281,23.0,74.0,3312,10.0,68.0,3951,80.0,87.0,4162,54.0,36.0,3673,74.0,90.0,10
,2015-04-29,1260.0,11,3984,66.0,10.0,4356,79.0,64.0,4067,62.0,38.0,3682,32.0,89.0,4191,31.0,58.0,3699,38.0,86.0,4
,2015-04-29,1330.0,12,2992,6.0,33.0,2876,30.0,76.0,4278,12.0,26.0,3881,71.0,30.0,3842,18.0,67.0,4057,27.0,16.0,6
,2015-05-01,1380.0,1,2842,21.0,58.0,4653,11.0,20.0,4200,35.0,62.0,3493,3.0,25.0,4639,8.0,55.0,4806,39.0,78.0,27
,2015-05-01,2730.0,2,4082,6.0,92.0,3915,30.0,54.0,3950,54.0,13.0,4397,36.0,93.0,4675,37.0,71.0,4599,68.0,24.0,10
